"school";"gender";"age";"geread";"gevocab"
7218;"Male";105;6.4;8.2
7218;"Female";102;6.4;7.2
7218;"Female";107;3.8;4.1
7218;"Male";102;6.4;7.5
7218;"Female";104;1.9;2.4
7218;"Male";119;3.1;4.9
7218;"Male";109;4.9;8.2
7218;"Female";109;3.9;4.3
7218;"Female";109;12;11.2
7218;"Female";104;3.7;5
7218;"Male";110;6.4;8.1
7218;"Female";102;3;2.9
7218;"Female";100;4.8;7.5
7218;"Male";114;7.3;2.7
7218;"Female";105;3.1;3.1
7218;"Female";101;3.5;3.3
7218;"Male";103;2.1;3.1
7218;"Female";107;1.6;2.6
7218;"Female";100;5;5.5
7218;"Male";111;10.6;6.4
7218;"Male";104;8.3;4.5
7218;"Male";105;6.4;3.5
7218;"Male";107;5.8;3
7218;"Female";101;3;3.1
7218;"Female";105;4.2;11.2
7218;"Female";111;4.3;3.1
7218;"Female";122;3.7;6
7218;"Male";105;4.8;6.7
7218;"Male";111;3.5;2.9
7218;"Female";112;7;7.5
7218;"Female";109;12;11
7218;"Female";112;12;7.5
7218;"Female";108;4.7;4.9
7218;"Male";103;4.3;4.7
7218;"Female";106;12;4.4
7218;"Male";106;12;5.5
7218;"Male";101;3.1;3.3
7218;"Male";100;4.7;5
7218;"Male";109;3.8;4.4
7218;"Male";103;4.8;8.2
7209;"Male";107;3.1;6.2
7209;"Male";101;2.3;2.5
7209;"Female";102;2.5;4
7209;"Male";111;4.2;3.6
7209;"Female";101;4.2;11.2
7209;"Male";102;4.7;2.3
7209;"Male";108;3.3;3.6
7209;"Female";103;4.8;5
7209;"Male";104;4.6;3.1
7209;"Male";105;3;1.8
7209;"Female";113;3.9;2.8
7209;"Male";111;3.9;11
7209;"Female";106;4.3;4.2
7209;"Male";107;8.7;4.8
7209;"Female";104;6.4;6.7
7209;"Male";105;3.9;5
7209;"Female";107;3.1;4.3
7209;"Male";117;3.7;7.6
7209;"Female";116;8.7;6.8
7209;"Female";106;2.5;2.1
7209;"Male";107;3.6;3.6
7209;"Female";110;3;3.5
7209;"Male";110;4.5;3.8
7209;"Female";101;2.4;2.7
7209;"Female";107;3.5;3.4
7209;"Male";111;8.3;5
7209;"Female";108;4.7;4.1
7209;"Female";112;3.5;3.4
7209;"Male";121;2.9;2.1
7209;"Female";108;8.3;4.5
7209;"Male";111;3.6;7.5
7209;"Male";112;4.9;3.6
7209;"Female";108;4.3;2.8
7209;"Male";103;4.1;2.3
7209;"Female";104;4.7;6.2
7209;"Female";110;4.4;3.1
7209;"Male";106;6.3;3.3
7209;"Female";105;6.4;7.2
7209;"Male";109;4.8;3.1
7209;"Female";115;2.5;2.4
7209;"Male";109;1.7;2.5
7209;"Female";110;8.2;11
7209;"Male";105;3.9;4.2
7209;"Female";102;4.4;2.5
7209;"Female";107;6.4;6.2
7209;"Female";112;2.1;1.6
7209;"Male";103;12;4.1
7209;"Male";112;3.2;3.6
7209;"Female";113;6.4;3.5
7209;"Female";107;5.2;3.1
7209;"Male";102;2.5;2.1
7209;"Female";124;3;3
7209;"Female";103;2.7;3.9
7209;"Male";121;3.9;2.8
7209;"Male";106;2.4;2.2
7209;"Female";107;2.9;3.4
7209;"Male";120;4.6;3
7209;"Male";100;5.8;2.9
7209;"Male";110;3.9;6.7
7209;"Female";103;6.4;6.5
7209;"Female";109;4.3;4.2
7209;"Male";112;4.4;4.4
7209;"Female";105;3.3;5
7209;"Female";106;3.1;2.2
7209;"Female";112;5.8;3.9
7209;"Female";102;2.5;3.2
7209;"Male";113;3.1;3.7
7209;"Female";110;4;2.8
7209;"Male";107;6.4;3.1
7209;"Female";102;5;4.7
7209;"Male";110;4.7;6.2
7209;"Female";101;3.7;3.6
7209;"Female";109;4.9;4.7
7209;"Male";109;4.5;2.7
7209;"Male";110;6.4;4.8
7209;"Female";102;3;3.1
7209;"Female";111;3.1;4.4
7209;"Male";113;7.2;3.8
7209;"Male";110;12;11.2
7209;"Male";113;2.5;2.5
7209;"Male";107;6.4;11
7209;"Male";108;2.8;3
7209;"Female";110;3;6.2
7209;"Male";117;3.2;4.4
7209;"Male";113;10.6;4.9
7209;"Male";109;4.2;5.4
7209;"Female";107;6.4;7.3
7209;"Female";106;4.8;5.5
7209;"Male";117;2.1;2.2
7209;"Female";113;4.9;2.9
7400;"Male";102;6.3;3.8
7400;"Female";101;2;3.6
7400;"Male";106;3.1;3.6
7400;"Male";102;2.7;4.7
7400;"Male";101;12;7.3
7400;"Female";102;3.1;7.5
7400;"Male";101;3.5;2.4
7400;"Male";110;4.4;4.9
7400;"Female";98;12;5.2
7400;"Female";109;3.3;3.2
7400;"Male";109;7.6;3.8
7400;"Male";109;3.1;4.3
7400;"Male";107;2.2;2.9
7400;"Male";102;6.4;7.2
7400;"Female";111;2.2;4.6
7400;"Female";98;7.8;5
7400;"Male";110;8.7;4.5
7400;"Female";102;9.2;11.2
7400;"Male";106;2.7;2.7
7400;"Female";112;5.8;4.9
7400;"Male";108;2.6;3
7400;"Female";108;4.1;11
7400;"Female";112;10.6;10.9
7400;"Female";104;4.4;3.5
7400;"Male";107;4.6;4.2
7400;"Female";102;3.7;3.9
7400;"Female";107;12;11.2
7400;"Male";111;2.5;2.9
7400;"Female";106;2.8;2.5
7400;"Female";102;3.5;3.5
7400;"Male";111;2;3
7400;"Male";124;3.9;2.1
7400;"Male";118;3.6;4.7
7400;"Male";103;2.4;2.4
7400;"Female";115;3.3;2.4
7400;"Female";109;8.2;4.4
7400;"Female";115;2.5;2.6
7400;"Female";103;2.1;2.2
7400;"Female";102;3.1;3.3
7400;"Female";105;2.4;1.7
7400;"Female";109;2.1;2.9
7400;"Male";102;0.6;0.7
7400;"Male";106;5.8;2.8
7400;"Male";111;3.6;2.9
7400;"Female";104;2.9;2
7400;"Female";103;4.8;4.5
7400;"Male";105;5.2;4.5
7400;"Male";106;2.7;2.2
7400;"Male";111;6.7;3.5
7400;"Male";120;4.7;4.7
7400;"Female";108;3.9;4.7
7400;"Male";103;2.8;3.7
7400;"Female";106;3.3;3
7400;"Male";111;1.8;2.9
7400;"Male";103;3.8;4.3
7400;"Male";107;3;3.4
7400;"Female";113;3.6;3.7
7400;"Female";108;2.7;1.8
7400;"Male";109;2.7;4.1
7400;"Female";102;1.8;3
7400;"Male";110;2.8;3.8
7400;"Female";110;8.2;4.7
7400;"Male";109;2.8;3.4
7400;"Female";106;1.8;4.5
7400;"Male";106;4;3.3
7400;"Male";109;4.1;4.8
7400;"Female";109;6.3;4
7400;"Male";102;2.7;3.4
7400;"Female";108;3.8;3.1
7400;"Female";106;5.4;2.6
7400;"Male";107;2.3;1.9
7400;"Female";101;1.6;2.4
7400;"Female";114;3.4;4.4
7400;"Male";104;4.8;2.8
7400;"Female";105;5.8;6.2
7400;"Male";103;3.1;3.8
7400;"Female";114;2.5;3.8
7400;"Male";112;3.3;3
7400;"Female";107;2;3.4
7400;"Male";116;3;2.9
7400;"Female";106;12;6.7
7400;"Female";110;2.4;3.1
7400;"Male";111;4.5;4.3
7400;"Male";103;5;3.5
7400;"Male";101;2.4;3.4
7400;"Male";107;1.8;0.9
7400;"Male";105;2.8;2.3
7400;"Female";103;4.9;3.8
7400;"Female";102;2.9;2.7
7400;"Female";109;2.9;3.8
7400;"Male";103;4.8;3.9
7400;"Male";104;6.4;6.3
7400;"Female";104;3.1;2.9
7400;"Female";102;1.9;2.7
7400;"Male";109;2.5;2.5
7400;"Female";104;2.8;2.3
7400;"Female";109;12;11.2
7400;"Male";121;7.8;3.9
7400;"Female";103;4.9;6.8
7400;"Male";106;3.1;3
7400;"Female";107;7.8;2.8
7818;"Female";105;4.8;10.9
7818;"Male";108;4.4;3.5
7818;"Male";102;4.5;4.9
7818;"Male";113;2;1.5
7818;"Female";112;2.6;5.4
7818;"Female";118;2.6;2.8
7818;"Female";106;2.4;2.6
7818;"Female";110;3.3;8.9
7818;"Male";104;3;3.1
7818;"Male";108;3.9;3.2
7818;"Male";112;3;3
7818;"Female";109;1;0.3
7818;"Male";108;4.7;2.9
7818;"Female";108;3.5;3.5
7818;"Male";103;0;1.4
7818;"Female";112;3.3;3
7818;"Female";126;1.2;0.4
7818;"Male";108;6.4;3
7818;"Female";102;4.9;4.8
7818;"Male";108;3.7;4
7818;"Female";107;12;6
7818;"Female";112;4.6;4.8
7818;"Male";111;8.2;4.3
7818;"Male";105;3.4;2.8
7818;"Male";110;3.3;4.1
7818;"Male";114;2.6;1.8
7818;"Male";102;5.2;11.2
7818;"Male";106;2.6;2.3
7818;"Male";104;4.3;3.8
7818;"Female";99;2.9;3.7
7818;"Female";107;1.9;2.7
7818;"Male";107;3.8;2.7
7818;"Male";111;5.8;4
7818;"Female";110;4.6;6.2
7818;"Male";101;2.3;1.9
7818;"Male";104;2.4;3.6
7818;"Male";100;1.4;1.8
7818;"Male";106;3.4;2.7
7818;"Female";110;3.9;4.2
7818;"Female";108;3;4.5
7818;"Male";102;1.4;3.1
7818;"Male";102;3.7;2.8
7818;"Female";105;3.3;3.7
7818;"Male";101;4.6;7.5
7818;"Male";106;1.8;2
7818;"Female";102;5;4.3
7818;"Female";111;3.1;3.7
7818;"Female";106;2.4;2.2
7818;"Male";107;2;2.3
7818;"Female";108;4.8;6.2
7818;"Female";104;12;4.7
7818;"Female";105;3;2.7
7818;"Male";107;2.1;2.5
7818;"Female";104;4.4;2.8
7818;"Female";105;2.4;3
7818;"Male";110;2.9;3.5
7818;"Female";113;0;1.4
7818;"Male";108;3.7;2.6
7818;"Male";110;2.1;1.9
7818;"Male";112;3.8;3.3
7818;"Female";110;1.3;1.9
7818;"Male";105;3.7;3.4
7818;"Female";109;1.8;1.6
7818;"Female";107;2.8;3.3
7818;"Male";109;3.8;7.2
7818;"Female";103;4.4;6.2
7818;"Male";101;4.3;4.1
7818;"Male";106;4;2.2
7818;"Male";94;6.6;7.5
7818;"Male";109;4.5;5.2
7818;"Male";102;0;1.5
7818;"Male";109;2.8;2.9
7818;"Female";120;1.7;1.3
7818;"Male";97;10.6;4.5
8281;"Male";108;2.7;3.6
8281;"Female";117;2.9;5.4
8281;"Male";112;3.9;5.4
8281;"Female";107;2.3;4.1
8281;"Female";111;4;4.1
8281;"Female";112;3.3;4.4
8281;"Male";101;3.2;5
8281;"Male";102;4.6;4.7
8281;"Female";108;7.8;3.2
8281;"Female";106;12;4.7
8281;"Male";102;3;4
8281;"Female";115;2.4;3.1
8281;"Male";124;3.7;5
8281;"Male";105;2.2;3.9
8281;"Female";107;6.4;9.2
8281;"Female";112;2.5;3.4
8281;"Female";104;3.9;3
8281;"Female";103;3.9;3.4
8281;"Female";103;2.7;2.5
8281;"Female";107;3.4;4.2
8281;"Male";112;2.8;3.5
8281;"Male";119;4.5;3
8281;"Female";112;2.3;2.6
8281;"Female";123;4.1;4.1
8281;"Female";108;1.4;1.6
8281;"Male";115;3.5;2.7
8281;"Male";104;1.9;2
8281;"Female";103;2.2;1.4
8281;"Female";107;4.3;3
8281;"Female";102;1.5;1.1
8281;"Female";112;4.6;5.7
8281;"Female";108;4.9;3.3
8281;"Female";108;2.4;1.9
8281;"Female";107;3.1;3.5
8281;"Female";102;3.7;5.5
8281;"Female";110;2.5;2.8
8281;"Female";116;1.8;1.4
8281;"Female";111;3.7;2.2
8281;"Female";106;1.8;3
8281;"Male";103;1.1;2.1
8281;"Male";112;2.4;3
8281;"Female";106;1.8;1.3
8281;"Female";111;4.7;4.4
8281;"Female";102;2.8;2.6
8281;"Female";109;2.9;3.1
8281;"Male";108;3.5;2.3
8281;"Male";107;1.5;1.4
8281;"Male";112;1.2;3
8281;"Female";107;3.1;2.2
8281;"Female";112;3;2.6
8281;"Male";105;2.1;3.1
8281;"Female";104;4.5;2.5
8281;"Male";102;1.8;2
8281;"Female";120;1.7;1.7
8281;"Male";105;2.5;4.4
8281;"Female";105;6.4;4.7
8281;"Female";121;4.9;2.7
8281;"Female";109;6.4;3.1
8281;"Female";102;2.9;2
8281;"Male";108;2.8;1.9
8281;"Female";111;8.3;6.7
8281;"Male";112;1.7;2.2
8281;"Male";110;1.7;3.2
8281;"Female";106;2.2;1.8
8281;"Male";112;5;4.3
8281;"Female";103;1.8;1.4
8281;"Female";122;0;1.9
8281;"Male";103;3.7;2.6
8281;"Male";101;3;2
8281;"Male";102;1.8;2
8281;"Female";109;4.7;3.7
8281;"Male";102;3.2;2.9
8281;"Male";108;1.2;0.4
8281;"Female";107;1.8;1.9
8281;"Female";106;1.3;2.7
8281;"Female";103;2.3;2.2
8281;"Female";110;1.2;1.2
8281;"Female";108;3.1;3.1
8281;"Male";118;4.1;2.4
8281;"Female";109;2.8;4.2
8281;"Male";106;0.6;1.3
8281;"Female";105;3.1;3.3
8293;"Female";102;3.1;4
8293;"Male";111;1.4;1.6
8293;"Female";112;2.3;2.2
8293;"Female";111;4.9;11.2
8293;"Female";110;4.7;5
8293;"Male";109;3.5;4.7
8293;"Male";110;2.2;1.7
8293;"Female";112;3.1;3.4
8293;"Male";102;2.9;4.2
8293;"Female";111;4.9;2.9
8293;"Male";103;8.2;3.5
8293;"Male";107;7.6;7.5
8293;"Male";108;2.9;4.7
8293;"Female";101;10.6;5.2
8293;"Female";111;3.8;2.9
8293;"Male";104;4.2;6.7
8293;"Male";105;3.9;6.2
8293;"Male";108;6.4;5.4
8293;"Male";102;2.4;1.8
8293;"Female";108;1.6;1.5
8293;"Male";113;3.3;3.7
8293;"Female";110;2.3;2.8
8293;"Male";102;2.2;4
8293;"Female";104;2.6;1.3
8293;"Female";111;8.2;6.7
8293;"Female";111;4.1;6.9
8293;"Female";110;3.3;2.5
8293;"Female";106;3.4;10.9
8293;"Male";102;2.2;2.7
8293;"Male";104;2.8;3.2
8293;"Female";103;2.8;2.5
8293;"Female";108;4;6.9
8293;"Male";120;2.8;2.3
8293;"Male";111;6.4;11.2
8293;"Male";104;4.2;6.2
8293;"Male";101;3.5;2.4
8293;"Female";101;3.3;2.8
8293;"Female";97;2.9;3.3
8293;"Female";106;4.2;6.7
8293;"Male";112;6.4;6.3
8293;"Male";106;3.7;3
8293;"Female";103;2.6;2.9
8293;"Female";107;3.1;4
8293;"Female";107;3.2;5.4
8293;"Female";109;2.6;2.8
8293;"Female";101;3.2;4.6
8293;"Female";107;4.2;3.4
8293;"Male";109;4.5;4.7
8293;"Male";104;3.5;4.2
8293;"Female";101;2;3.7
8293;"Female";106;3.3;6.2
8293;"Male";111;6.4;4.4
8293;"Female";107;2.7;3.6
8293;"Male";104;3.6;3.2
8293;"Female";103;3.7;3.5
8293;"Male";106;3.8;4.4
8293;"Male";106;4.2;6.7
8293;"Male";113;2.7;3.1
8293;"Female";104;6.4;4.4
8293;"Male";107;3.5;3
8293;"Male";107;5.8;4.7
8293;"Male";113;2.9;3.4
8293;"Female";110;3.5;3.5
8293;"Male";115;4.2;3.9
8293;"Female";118;2.2;3.1
8293;"Female";112;4.9;8.2
8293;"Female";102;2.8;4
8293;"Male";112;2.9;3.6
8293;"Female";113;2.5;3.5
8293;"Female";116;6.4;5
8329;"Male";104;4.8;6.7
8329;"Female";102;2.9;4.2
8329;"Female";103;3.1;3.5
8329;"Male";105;2.7;3.1
8329;"Male";112;4.7;3.9
8329;"Male";108;3.3;4.7
8329;"Female";108;1.8;1.3
8329;"Female";106;4.4;4.4
8329;"Female";108;2.9;3.4
8329;"Male";113;3.1;5
8329;"Female";112;4.3;3.1
8329;"Female";106;5.8;3.4
8329;"Female";103;4.8;4.2
8329;"Female";101;6.5;5
8329;"Male";109;3.3;3
8329;"Female";107;2.4;3.4
8329;"Female";104;3.1;3.5
8329;"Female";104;1.7;3.7
8329;"Male";106;1.9;2.5
8329;"Male";109;5.4;6.7
8329;"Female";107;2.1;3.9
8329;"Male";109;2.9;4
8329;"Male";107;4.1;7.5
8329;"Female";109;4.9;4.4
8329;"Male";109;4.3;6.7
8329;"Male";116;4.3;11.2
8329;"Female";112;3.7;4.4
8329;"Male";118;1.4;2.7
8329;"Male";107;2;4.3
8329;"Male";92;4.1;7.2
8329;"Female";109;2.6;4.6
8329;"Female";107;2.5;2.8
8329;"Male";106;2.7;2.9
8329;"Female";110;3.6;3.2
8329;"Female";105;3.7;4.6
8329;"Female";108;2.7;5.4
8329;"Male";105;1.9;3.3
8329;"Female";111;4.8;3.5
8329;"Female";109;10.6;8.2
8329;"Female";112;3.1;3.3
8329;"Male";107;3.7;3.5
8329;"Female";108;3.7;5.8
8329;"Male";111;8.2;4.7
8329;"Male";118;1.8;4.9
8329;"Female";101;3;4.5
8329;"Female";112;4.8;11.2
8329;"Male";110;2.9;6.7
8329;"Female";107;2.2;6.2
8329;"Male";111;3.8;8.4
8329;"Male";106;7.2;6.7
8329;"Female";113;3.1;2.9
8357;"Female";102;3;3.3
8357;"Female";108;6.4;7.2
8357;"Male";103;2.9;3.1
8357;"Male";103;2.2;4
8357;"Female";106;2.8;3.4
8357;"Female";111;5.8;5
8357;"Male";112;4.3;4.5
8357;"Male";112;1.9;2.5
8357;"Female";102;3.1;3.3
8357;"Male";119;2.2;2.4
8357;"Male";108;4.7;5.4
8357;"Female";112;6.4;11.2
8357;"Male";111;2.1;3.6
8357;"Female";111;2.7;3.3
8357;"Female";101;2.6;3.2
8357;"Male";103;4.6;4.3
8357;"Male";103;4.9;10.9
8357;"Male";99;4.7;8.4
8357;"Female";112;4.9;11
8357;"Female";110;3;2.8
8357;"Female";110;2.1;3
8357;"Male";104;2.6;3.2
8357;"Female";104;3.5;4.1
8357;"Female";108;2.2;2.8
8357;"Female";107;2.1;2.4
8357;"Female";101;3.7;6.3
8357;"Male";105;6.5;6.4
8357;"Male";117;4.1;5
8357;"Male";104;4.4;4.1
8357;"Male";101;3.5;4.2
8357;"Male";124;2.8;2.5
8357;"Male";111;2.4;1.7
8357;"Male";107;2.9;2.4
8357;"Male";107;5.2;3.3
8357;"Male";101;5;6.7
8357;"Female";101;8.7;4.5
8357;"Male";104;4.8;4.1
8357;"Male";108;3.1;1.5
8357;"Male";113;4.4;10.9
8357;"Female";110;3.5;4.6
8357;"Female";110;4.4;5.5
8357;"Female";108;4.6;3.5
8357;"Female";104;4.5;11
8357;"Female";106;2.9;6
8357;"Female";102;2.3;4.4
8357;"Female";112;3;6
8357;"Female";104;4.7;7.4
8357;"Female";108;3.3;2.7
8357;"Male";110;6.4;5
8357;"Male";110;4.8;9.2
8357;"Female";108;6.4;6.2
8357;"Female";102;3.3;2.9
8357;"Male";108;4.6;5.4
8357;"Male";121;1.8;3
8357;"Female";110;3.7;11.2
8357;"Female";98;5.4;3.7
8357;"Male";105;2.8;1.9
8357;"Male";103;3;7.4
8357;"Male";112;3.9;3.9
8357;"Female";111;2.7;3.6
8357;"Female";105;2.2;4
8357;"Female";102;3.2;4
8357;"Female";105;3.9;3.2
8357;"Female";109;3.1;1.8
8357;"Male";107;1.5;1.78
8357;"Male";102;10.6;6.2
8357;"Female";112;2.7;2.2
8357;"Female";103;2.9;3.1
8357;"Male";104;3.9;2.9
8357;"Female";110;4.9;2.9
8357;"Female";102;4;5.8
8357;"Male";105;2;2.3
8357;"Female";101;3.1;3
8357;"Male";111;1.9;1.5
8357;"Male";110;4.5;11.2
8357;"Male";103;2.5;3
8357;"Male";107;3.7;5
8357;"Female";111;2.9;2.3
8357;"Female";111;3.5;11
8357;"Male";110;10.6;6.4
8357;"Female";111;1.7;1.6
8357;"Male";112;12;11
8357;"Male";110;2.5;3
8357;"Female";112;4.4;4.2
8357;"Female";106;12;5.4
8357;"Male";107;2.9;3.4
8357;"Male";111;4.9;4.5
8357;"Female";103;3.1;3.2
8357;"Female";102;2.7;2.8
8357;"Male";109;4.9;2.5
8357;"Male";114;3.7;4.7
8357;"Female";112;4.7;11.2
8357;"Female";104;3.3;5.4
8357;"Female";98;4.4;3.8
8357;"Female";115;2.9;3.4
8361;"Female";109;12;9.2
8361;"Female";108;4.2;4.8
8361;"Female";110;12;7.5
8361;"Female";108;1.4;1.6
8361;"Female";101;2.1;4
8361;"Female";105;3.4;5.1
8361;"Male";110;3.5;3.8
8361;"Male";111;4.7;6.2
8361;"Male";109;4.9;11
8361;"Female";108;5.8;5.1
8361;"Male";107;5.2;4.5
8361;"Male";109;7.6;7.3
8361;"Female";107;2.4;2.6
8361;"Male";107;4.7;10.9
8361;"Male";110;5.4;10.9
8361;"Female";108;4.6;11.2
8361;"Male";124;3.5;2.9
8361;"Female";110;4.7;5.2
8361;"Female";102;3.4;3.6
8361;"Female";109;3.1;4.2
8361;"Female";108;4.3;6.8
8361;"Female";107;4.4;2.9
8361;"Male";106;4.9;4
8361;"Female";105;2.4;2.7
8361;"Male";121;2.9;1.9
8361;"Male";106;6.4;6.7
8361;"Female";102;7.3;4
8361;"Male";109;2.5;3.7
8361;"Male";103;4.7;3.6
8361;"Female";124;2.1;2.7
8361;"Female";101;4.3;3.8
8361;"Male";104;4.9;4.2
8361;"Female";107;2.1;3.4
8361;"Female";103;2.9;2.8
8361;"Male";102;3.1;4.3
8361;"Male";111;12;7.5
8361;"Female";110;4.7;4.7
8361;"Female";103;3.5;2.9
8361;"Male";106;4.8;6.7
8361;"Male";112;4.9;5.7
8361;"Male";109;2.7;3.5
8361;"Male";104;2.3;4.2
8361;"Female";106;1.4;2.2
8361;"Male";103;2.2;3.8
8361;"Male";105;4.8;5
8361;"Female";101;3.7;2.7
8361;"Male";107;3.7;5
8361;"Male";114;1.3;2.9
8361;"Female";105;4.9;4.7
8361;"Male";109;2.6;2.3
8361;"Female";105;1.6;3.1
8361;"Male";106;7.2;4.8
8361;"Female";103;2.3;3
8361;"Male";111;4.8;3.1
8361;"Female";106;4.8;4.2
8361;"Male";106;4.9;4.9
8361;"Female";110;4.6;11.2
8361;"Male";106;6.4;5.4
8361;"Male";110;4.4;6.3
8361;"Male";106;4.8;7.5
8361;"Female";111;2;2.8
8361;"Male";121;4.7;6.2
8361;"Male";110;4.1;11.2
8361;"Female";112;4.9;5
8361;"Female";111;7.8;11.2
8361;"Female";103;6.4;11.2
8365;"Female";123;3.3;4
8365;"Female";101;4.8;5.5
8365;"Male";105;5.8;6.2
8365;"Male";109;3.1;4.4
8365;"Male";100;6.4;4.6
8365;"Female";102;2.9;3
8365;"Female";109;4.3;3.1
8365;"Male";108;4.9;6.5
8365;"Male";101;2.7;3.2
8365;"Male";101;5;4
8365;"Male";109;6.4;11
8365;"Male";106;4.4;2.6
8365;"Female";115;2.8;3.6
8365;"Female";110;4.1;9.2
8365;"Female";111;4.4;3.5
8365;"Female";110;4.4;3.1
8365;"Female";107;4.8;7.5
8365;"Male";116;4.6;3.2
8365;"Female";109;10.6;5.2
8365;"Male";118;4.3;2.9
8365;"Female";107;1.9;1.7
8365;"Female";102;4.5;6.2
8365;"Male";102;4.2;11
8365;"Male";103;4.5;6.4
8365;"Female";104;8.2;4.3
8365;"Male";111;5;3.8
8365;"Male";103;1.9;1.6
8365;"Female";109;4.9;9.3
8365;"Female";111;4.4;6.7
8365;"Male";119;2.5;2.8
8365;"Male";111;2.7;2.7
8365;"Female";105;4.6;10.9
8365;"Male";113;4.1;3.6
8365;"Male";106;4.7;3.2
8365;"Male";107;2.7;2.5
8365;"Male";102;7.2;4.9
8365;"Male";122;4.8;2.7
8365;"Female";104;2.8;2.9
8365;"Female";112;4.4;4.3
8365;"Male";102;4.5;3.6
8365;"Male";106;7.6;5.5
8365;"Female";108;1.6;2.6
8365;"Male";106;3.1;5
8365;"Female";113;2;2.6
8365;"Female";109;3.5;3.5
8365;"Male";109;3.2;2.6
8365;"Female";108;3;3.2
8365;"Female";107;4.6;4.5
8365;"Female";112;4.4;2.4
8365;"Female";106;3;3.4
8365;"Male";107;2.2;2.3
8365;"Female";106;3.3;7.5
8365;"Male";109;4.9;6.5
8365;"Female";112;12;5.2
8365;"Male";109;2;3.1
8365;"Female";109;4.4;3.8
8365;"Male";106;2.5;1.9
8365;"Male";111;3.1;6.7
8365;"Male";111;3.1;2.6
8365;"Male";111;4.1;4.1
8365;"Female";105;4.5;3.9
8365;"Male";105;4.4;3.9
8365;"Male";103;2.3;2.6
8365;"Male";102;2.2;5.2
8365;"Female";111;4.6;7.5
8365;"Female";102;3.5;4
8365;"Female";105;4.9;6.8
8365;"Female";106;3.3;3.4
8365;"Male";111;2.2;2.9
8365;"Male";106;4.9;2.9
8365;"Male";101;3.3;4.2
8365;"Male";101;0.8;1.6
8365;"Female";107;4.5;4.4
8365;"Male";110;4.1;3.5
8365;"Male";106;2.9;11
8365;"Female";103;3.9;3.5
8365;"Male";101;4.3;4.5
8365;"Male";108;3;8.2
8365;"Female";111;2.8;3.4
8365;"Female";117;1.7;3
8365;"Female";103;4.1;6.4
8365;"Male";103;4.6;11
8365;"Male";104;2.5;5.7
8365;"Male";102;3.7;4.3
8365;"Female";111;5;7.4
8365;"Female";110;4.2;3.3
8365;"Female";104;3.2;4.6
8365;"Male";119;2.5;2.8
8365;"Female";105;6.2;6.4
8365;"Female";110;12;7.4
8365;"Female";111;2.1;3.6
8365;"Female";109;1.3;2
8365;"Male";109;4.9;11.2
8365;"Male";105;5;5.7
8365;"Female";109;6.4;4.6
8381;"Female";108;3.2;11
8381;"Female";101;4.4;4.7
8381;"Male";107;4.9;6.4
8381;"Male";101;5.1;10.9
8381;"Female";103;4.3;7.2
8381;"Female";110;5;2.7
8381;"Male";102;2.5;2.9
8381;"Male";103;5.8;4.1
8381;"Female";109;5.8;6.2
8381;"Female";106;4.9;1.8
8381;"Male";110;4.4;11.2
8381;"Male";95;4.4;7.6
8381;"Male";108;4.4;5.5
8381;"Female";111;5.4;3.3
8381;"Male";109;4.8;5.2
8381;"Male";108;6.4;5.7
8381;"Male";109;6.4;7.2
8381;"Female";109;3.9;4.2
8381;"Female";113;1.6;2.9
8381;"Female";101;3.7;5
8381;"Female";102;5.2;4.1
8381;"Female";105;12;3.8
8381;"Female";122;2;2.6
8381;"Male";106;4.5;6.3
8381;"Female";102;2.8;4.3
8381;"Female";112;5.8;4.5
8381;"Male";111;6.4;7.5
8381;"Male";104;2.9;4.1
8381;"Male";114;12;11.2
8381;"Female";103;4.1;6.4
8381;"Female";106;4.5;7.5
8381;"Female";101;8.2;6.6
8381;"Female";109;4.2;4.5
8381;"Male";111;3.5;10.9
8381;"Female";104;4.1;11
8381;"Male";111;2.6;4.4
8381;"Male";113;3.9;5.2
8381;"Female";104;5;4.7
8381;"Male";111;4.9;4.7
8381;"Male";110;4.7;2.5
8381;"Male";104;4.3;8
8381;"Female";108;3.9;3.4
8381;"Male";105;2.7;3.1
8381;"Male";105;8.2;3.7
8381;"Female";109;6.4;3.7
8381;"Female";109;6.4;11.2
8381;"Female";101;2.9;3.1
8381;"Male";112;10.6;4.3
8381;"Female";109;4.8;6.7
8381;"Female";111;2.9;3.1
8381;"Male";109;4.8;3.5
8381;"Female";104;10.6;4.1
8381;"Female";108;4.5;7.5
8381;"Male";112;12;6.7
8381;"Male";105;3.4;3.7
8381;"Female";110;4.7;5.2
8381;"Male";110;5.8;11.2
8381;"Female";109;4.9;6.2
8381;"Male";103;4.6;3.8
8381;"Female";113;5.8;6.2
8381;"Male";101;4.8;5.2
8381;"Male";104;4.9;4.7
8381;"Male";107;6.4;11.2
8381;"Male";104;6.4;6.2
8381;"Female";107;4.9;4.4
8381;"Male";110;4.4;5
8381;"Female";107;5.8;4.3
8381;"Female";108;4;4.8
8381;"Male";107;6.4;11.2
8381;"Male";108;4.1;7.6
8381;"Female";101;5.4;4.5
8381;"Female";105;4.2;5.8
8381;"Female";108;8.2;3
8381;"Male";107;9.2;7.2
8381;"Male";109;8.7;2.6
8381;"Female";105;6.4;6
8381;"Male";105;4.3;6.5
8381;"Male";109;4.4;7.5
8381;"Male";111;10.6;8.2
8381;"Male";101;3.7;5.8
