,,,Raw Abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.67_839.2292m/z,839.2291626,9.6662,1789.213179,3667.870473,12579.19371,116.2226698,146.1508521,585.1123761,356.2425095,214.8116672,607.1570541,163.6550415,154.6539306,1087.795473,300.0782066,342.4761861,1147.462271,254.6756848,290.6248983,1234.451131,732.8842002,870.6453318,1560.985409,1394.479882,1345.6366,788.0893666,754.7708396,427.8561647,686.3929811,369.874696,304.4668739,657.9781323
7.94_1478.1361m/z,1478.136135,7.937566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.790478,245.0444275,2698.838338,11097.44671,678.9615752,19.11895752,0,0,0
9.97_91.5049m/z,91.50492546,9.97215,376.4798526,370.2949913,383.8809915,381.5536309,378.5124915,387.5640068,390.087734,385.9885792,359.8184717,382.7072967,366.5154305,385.9492387,395.0028347,383.8911674,380.0206751,373.4714336,380.0195524,385.3889582,377.6807096,395.5441614,376.4085408,365.9321966,358.4927154,365.668208,365.929647,365.1386667,379.1935404,378.4622637,368.6037535,371.5442319
7.94_297.2406m/z,297.2406439,7.937566667,186.0339446,2.745935483,0,108.590882,117.1468215,117.8118598,111.5059467,101.620657,112.6599676,113.2778909,101.4744178,109.9741457,101.5568164,95.444214,105.9601908,97.45878697,113.9635877,103.1787691,103.7368843,105.5147773,118.1863025,90.15848006,17.9087114,30.38368904,46.50131367,37.608548,62.29436261,105.3854613,120.0926077,107.4142486
7.36_903.5638m/z,903.5637677,7.3618,343.5191629,0,0,140.2039298,153.6429442,139.143921,68.7878297,96.25747716,99.41101086,98.91966873,91.36473234,88.28112567,69.87973351,61.3938119,67.63465122,54.92205799,91.68647316,49.83291626,74.7984214,87.96853033,66.59033197,155.90675,244.4177197,183.3790541,156.8451998,179.7569256,137.0150951,106.6784664,115.4969704,111.2625121
6.79_616.4631m/z,616.4631439,6.785466667,786.3813205,0,0,175.2692232,197.7293312,220.510794,195.4899941,189.0377405,213.2800974,200.7886755,173.7672318,206.9742406,198.8647847,213.0466349,253.0407921,213.745858,253.0782839,280.3892628,208.2162559,234.0269118,270.5955591,262.4398203,254.1137739,238.7528305,231.0857214,246.8368087,255.672174,211.115992,211.2146376,201.4649682
8.90_700.4877m/z,700.4877171,8.897783333,689.7445038,678.1994064,4799.846381,24.51704861,18.07014987,0,2.120147705,0,0,15.78955689,7.614044249,0,4.948608398,1.330291748,2.471832275,1.623168945,9.783655878,0,0,4.944570195,4.9480896,381.6406158,658.3192404,920.0905588,0,0,3.344940186,939.605154,74.77985609,173.4836632
9.96_346.9532m/z,346.953163,9.957866667,34.40791328,27.48385162,34.05390414,37.21175091,37.03924561,50.90455846,52.24810043,33.31103969,24.90932129,33.54996065,35.60939026,44.31106973,43.92577036,38.75850663,34.61544788,42.35887215,52.01605574,35.88018799,47.43594023,40.41900143,51.82105435,30.03544402,40.61692258,29.38301086,36.59231973,24.30877748,26.60622955,33.57746798,27.68681148,37.41369119
9.62_557.0958m/z,557.0957835,9.6162,8.097848854,4.4926759,2248.762994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.08613887,0,0,0,0,0,0
7.89_603.4114m/z,603.4113538,7.894733333,10160.16806,8030.761159,4502.214982,8383.027235,8750.740064,8845.056005,8877.374014,8418.413421,8641.887779,8505.26848,8074.11212,8489.67211,8317.730059,8251.05145,8301.13205,8295.018582,7895.800801,8298.241888,7706.131852,7839.664181,8210.810189,7149.401732,5665.747819,7197.594439,7387.297708,7528.911572,7403.767164,8429.632565,8265.160105,8223.403874
9.56_865.0389m/z,865.0388526,9.559083333,127.635818,7669.048125,0,0,0,0,0,0.432178336,0.856223638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47493107,0,0,0,0,0,0
8.21_1104.6876m/z,1104.687639,8.208233333,0,0,0,3.336354687,0,0,0,0,0,0,0,3.865844727,7.332960281,3.818170217,14.26887426,0,21.92587277,15.10210261,0,9.188293457,8.405944705,0,0,0,0,0,0,0,0,2.435540445
4.00_183.1575m/z,183.1574803,3.997416667,224.5779568,0,0,80.94344925,79.31110946,83.09284283,79.47242077,73.12204784,87.77160349,74.20526075,64.67179859,80.27534264,69.87358385,68.87855443,71.6785613,65.66962445,64.06324744,73.43717503,69.19826892,68.47982043,74.73835866,70.82066487,68.69290886,86.78078842,71.61170597,79.4798302,92.96822073,75.58790588,82.00558379,92.70735363
9.95_141.1105m/z,141.110513,9.950733333,70.16866382,95.55175766,139.8902782,211.5154581,208.4323277,214.7688729,221.633965,221.3940381,217.0205543,230.9680647,227.6921528,220.2991539,232.2107698,225.2671834,214.5706655,215.1673758,231.2741989,207.0366951,221.1007295,223.6473392,221.998298,87.78282758,21.0965785,44.97725236,18.08577542,66.13238831,137.3959737,191.1795441,189.0571582,189.1841831
8.98_258.1140m/z,258.1139876,8.983466667,649.9860647,626.9094366,560.5917083,1130.019173,1229.617309,1144.250107,1190.930533,1252.801352,1207.919161,1169.069525,1151.106902,1175.918383,1208.945936,1172.88806,1125.997768,1144.380273,1234.221535,1149.58668,1131.132566,1141.022339,1174.23826,740.9659107,332.6637537,397.534772,159.6102864,534.9560129,828.7992262,1115.142989,1106.956007,1129.993199
8.28_554.3699m/z,554.3698861,8.279216667,2314.719062,1521.267675,1989.681452,2981.306935,2961.095656,2946.878119,2962.816831,3189.511954,3030.909333,2955.012612,3043.01688,3015.693551,2793.167642,2802.817814,2740.307892,2997.284121,2925.042644,2942.601495,2745.350203,2848.972039,3012.763295,2167.603818,781.1301798,1152.037945,932.6128991,1220.59034,1950.924937,2898.205039,3004.127262,2958.799921
2.40_394.5058m/z,394.5058437,2.396083333,0,0,0,0,0,2.431091309,10.6773859,21.57789308,24.61508068,4.082153201,3.523132324,7.146697879,11.8434259,7.898482656,11.94502121,0,3.414794803,5.686581291,18.04467773,0,11.49330115,0,0,0,0,0,0,0,0,0
9.96_424.9026n,872.7751614,9.957866667,59.74654071,58.25391876,29.67214422,25.38929873,28.65314321,30.10890656,27.66665737,26.58055736,15.96500772,18.39615396,21.26022872,12.36019503,16.6045835,20.32466455,20.22214742,20.50997134,12.65640259,16.62420666,21.40549294,16.57566828,19.49272976,25.467718,24.81842257,24.08805847,25.16995817,12.06093725,23.43445367,31.11239414,25.33128255,22.25547155
9.01_367.2815m/z,367.2815468,9.012033333,6768.363489,5225.108932,5268.914725,5075.205695,5495.106753,5284.568301,5172.297956,5405.515128,5200.499229,5221.608293,5248.940023,5293.907166,5241.197871,5379.598378,5368.410383,5324.969947,5510.480193,5555.922814,5037.521136,5342.857252,5615.419917,4073.097892,2735.73032,2783.223229,1824.432071,3434.217273,4485.921085,5221.96378,5223.588675,5175.259111
3.05_613.3412m/z,613.3412239,3.050683333,116.8863126,0,0,36.59521671,48.99212181,44.53524287,39.40194952,42.22758317,44.23102666,37.71350823,37.74786723,42.96955633,47.93317633,37.18306922,46.47655656,26.75625587,32.84559299,43.87707655,32.59414577,39.42107133,45.8298645,44.83014729,56.25863889,58.47226554,46.5230934,52.83709557,41.32065588,61.29661891,63.87226355,55.04691266
8.86_830.5682m/z,830.5681651,8.855633333,2717.633842,1830.351933,3094.049294,61.54649147,81.12275929,148.0597346,164.1691291,163.8804342,113.4852895,159.9026602,175.346297,158.5737815,119.7079795,149.1180231,82.24889468,96.37884869,87.61685419,88.90746669,35.92429935,30.34162083,61.70514934,2064.598903,28900.91139,2318.806271,172.6523422,204.6172241,210.0679051,183.2502701,119.3019492,90.84668694
0.04_113.9641m/z,113.9641158,0.041466667,4.651863098,50.59196411,132.0461392,177.217096,213.9770745,165.0551842,172.7833476,219.4744709,151.0736345,187.7973231,203.4038355,143.336956,198.1005602,193.9874316,129.5598561,158.0064347,193.5928541,151.173011,163.3726431,184.5629783,165.5261834,180.8605474,141.1944124,165.0125693,222.177052,241.4169703,157.8828956,199.941249,222.2676606,133.8839939
6.75_753.4965m/z,753.4964669,6.749766667,7481.455738,0,64.86554252,3534.267962,3718.372811,3912.449538,3587.466807,3545.873747,3906.791123,3728.522758,3580.425627,3739.133405,3580.968645,3556.641633,3749.276628,3591.230369,3652.439629,3874.112393,3591.953503,3625.907371,3794.082812,4604.309717,4723.253196,4815.455252,4575.456789,4522.059213,4625.846684,4164.163788,3996.329993,3952.580241
2.08_170.5634m/z,170.563365,2.08315,19.02248625,5.789154162,13.6950208,28.14362178,15.1540035,21.78009796,14.92635661,20.77475953,23.5019186,28.09476501,29.52399055,19.68169315,28.03650943,21.57783976,21.3133808,25.75814319,22.69444775,21.11000168,19.96659908,16.57980747,23.42723821,20.61790013,22.63897322,20.54354135,16.4544563,22.56843341,21.98472121,14.52574235,10.4685255,12.27391944
9.97_81.5211m/z,81.52110791,9.965016667,10999.33838,10459.56328,11525.63507,11835.13368,11747.36891,11871.82302,11796.06861,11712.29315,11552.56832,11582.8329,11591.54562,11711.55548,11802.19628,11642.93814,11545.55896,11481.04952,11535.18701,11589.98627,11509.29905,11640.10084,11756.18692,11218.46972,11157.36206,11130.36685,11273.56455,11289.00205,11447.26639,11659.02483,11654.47684,11741.93531
9.42_213.1441m/z,213.1441482,9.416966667,16.52885063,23.73235636,2.602912843,34.94931101,32.29419659,28.06899223,39.19524519,33.2034548,37.89597755,32.43991551,34.24662799,33.1438288,38.94319774,34.39863068,29.67448779,29.76656636,31.73044903,34.80278617,33.67179518,35.57102859,35.56999576,22.22295695,13.21444747,15.66098489,4.230323672,17.24960694,23.65810367,28.76052666,32.08299255,30.00183549
4.25_414.5948m/z,414.5948421,4.246066667,0,0,0,0,0,0,0,0,0,0,0,0,2.276565552,0,0,5.35319531,7.351791382,2.271606326,1.111984193,0,4.649917416,0,0,0,0,0,0,0,0,0
9.59_682.7885m/z,682.7885118,9.587633333,0,813.0712909,3878.450964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.572871009,0,0,121.4367136,0.707114935,0,0,0,0
9.83_395.3129m/z,395.3128603,9.8299,1529.144421,1604.729706,1646.081349,2061.3738,1975.106221,1992.962252,2100.714064,2028.66968,1961.007722,2072.453447,2039.329697,1972.811469,2086.642835,1807.852673,2028.342765,2175.26568,1908.53803,2052.669131,2016.892361,1873.477015,2079.688861,1565.862047,1017.491596,847.8259195,719.3867504,1244.774762,1745.866945,2026.943736,1847.368356,1909.032602
9.96_143.9758n,144.9830934,9.957866667,2312.205828,2393.030016,2339.450384,2669.652053,2649.29998,2601.467484,2690.542353,2664.082973,2562.738127,2612.779467,2585.710408,2567.167482,2540.663759,2536.658045,2502.800789,2523.089574,2462.511887,2497.335127,2457.038301,2469.598985,2405.434726,2409.224976,2449.129924,2388.757824,2379.638152,2426.097411,2522.003008,2660.61893,2658.936655,2678.267626
9.71_603.4799m/z,603.4799114,9.709216667,118.7424734,32.63120608,53.58164254,27.47562013,73.64826227,130.6368411,27.56920398,22.32272339,25.76571667,25.35307701,27.09141858,19.24118809,25.82045165,18.88146943,13.00404407,22.48718262,18.36798096,13.1422268,15.30279541,17.85870355,9.788304655,59.91858461,94.51846808,60.33211663,51.42940017,32.94311108,50.44955439,36.98274777,30.67669678,26.84022803
8.98_361.2361m/z,361.2361277,8.976333333,3389.483537,3446.568088,3082.628137,3225.599047,3250.678791,3217.959977,3172.292086,3246.444946,3193.357984,3211.075623,3188.003662,3214.956407,3221.816913,3155.015506,3133.27825,3170.866701,3169.999564,3189.896151,2967.632191,3102.600899,3143.082927,3018.57166,1901.754805,1888.95341,1594.297614,1846.566247,2642.106103,3285.390323,3197.45439,3172.324126
4.96_158.1547m/z,158.1546687,4.95735,794.6861556,0,1.838346187,221.9946748,247.9232845,271.6427083,248.4967335,219.949355,255.9461921,249.5894947,231.8131527,264.2919446,237.7162427,234.1739167,259.0233988,239.5560327,238.7122343,256.9825018,238.2655987,236.2204533,257.9160922,249.6836202,241.7455262,258.7382212,239.9114927,264.9528616,293.1629685,244.2110729,237.7775295,251.6800216
3.90_438.1862m/z,438.1862368,3.897216667,0,0,0,0,2.864105225,0,3.83817198,5.30229187,7.439072854,4.381830906,0.996240866,9.15541998,0,0,0,0,0,0.171458159,2.055602967,1.046768188,2.716812682,0,0,0,0,0,0,0,0,0
9.05_687.4468m/z,687.446807,9.054183333,3306.710507,31499.09377,296809.441,1581.744116,1731.599442,1641.031554,1645.231323,1656.893047,1610.411929,1721.295119,1705.102523,1790.616719,1909.942502,1826.110733,1636.135396,1739.077823,1727.505615,1795.529176,1645.432662,1622.104775,1677.15779,7995.030238,6815.047448,16267.02511,790.6828833,1340.076895,1969.877192,2111.908625,1561.411912,1537.419738
9.52_452.8041m/z,452.8041031,9.516933333,0,0,0,2.50743103,3.032760739,9.068740964,9.069714148,9.511306524,3.374886214,2.800186157,7.976455688,2.935379028,9.719284058,6.868453979,3.259582639,13.48950195,10.13129356,9.170028567,5.78125,13.14375995,10.30518589,0,0,2.920669556,5.801253462,9.56326225,15.91617087,8.339736938,0,3.886291504
6.95_506.3590m/z,506.3589546,6.949016667,35.38101721,0,0,20.68749994,8.848891367,12.9385672,17.9065204,45.02831551,79.89515698,55.32014693,20.09379578,10.83314354,0,0,0,0,0,0,0,0,0,0,0,0,0,52.91549146,22.06646723,70.4259732,115.7384794,96.86747646
8.84_985.7083m/z,985.7082872,8.84135,2455.013504,2040.476175,1.343688965,399.6199337,183.1193503,28.44445819,1.458618164,7.920623779,0,0,0,0,0,2.055633545,0,0,0,0,0,0,0,800.6347129,579.0757432,450.2722767,0,60.93258709,225.2854978,38.9042967,184.9644774,37.58020207
9.97_384.9218m/z,384.9218172,9.965016667,11.07924675,16.56490428,12.80592193,14.94789124,14.09490061,17.02839711,14.34532166,19.17012261,18.49871933,14.89824357,16.4210968,19.48834698,13.67028601,16.70118527,17.79519653,22.10899377,16.37333703,15.79353368,21.44198942,17.44036865,18.00780631,11.03444624,10.89660633,12.35400032,13.44619751,11.46389771,14.19030838,12.35293579,12.99397671,19.18167114
8.32_774.5649m/z,774.5649457,8.32205,171788.6318,13719.2665,2466.622323,15733.55859,8987.267785,4777.33119,3098.922446,1917.069492,911.4115007,569.7355029,421.2589155,357.5282649,215.1272534,166.0854925,104.1973403,319.5215949,1064.349411,1709.565187,2119.958352,2159.493364,2433.069245,29027.74277,4882.130807,6696.286773,13195.08487,8425.265738,8035.010296,7634.094783,7263.825051,7866.878546
9.61_633.1516m/z,633.151616,9.609066667,43.63441014,25.899205,63420.05148,2.918248421,0,0,11.95527315,0,0,5.504734723,0,0,3.429626502,0,0,6.543538254,0,0,2.244383822,0,0,30.98654301,0,0,4.346607632,2.082008168,29.83932203,5.288117485,0,0
7.64_506.3594m/z,506.3593742,7.638883333,1.660217285,0,0,13.61042148,2.055709733,2.464950562,21.87892288,52.77747458,68.12504193,35.34492505,15.53318979,16.19723505,2.881938281,0,0,0,0,0,0,0,0,0,0,0,0,4.694366574,8.578134038,38.45175165,65.57467061,49.90665129
6.83_334.2726n,357.2616027,6.828316667,5436.717614,215.8621002,14.21752787,2721.585261,2749.17829,2948.970304,2736.023975,2708.456837,2899.267009,2827.87663,2687.120456,2899.099419,2765.115293,2748.998167,2838.973409,2755.450443,2756.821488,2988.58743,2713.064919,2751.680019,2928.027349,2754.71818,2904.689298,3024.947578,3017.080833,2980.258381,3033.750551,2862.172945,2828.844906,2870.714615
9.36_265.1434m/z,265.1433767,9.360533333,14.12696826,12.74815029,0.88835147,40.55895682,42.89383636,40.46799433,37.33607275,46.20892409,37.73285613,34.25565453,40.69998157,36.42917987,40.75860593,28.52693254,34.78117359,33.13301011,39.87236997,35.11535872,31.33019253,44.04323034,35.17706503,21.05075865,12.01571655,18.77674188,2.19593811,24.12152696,32.200885,46.99010283,41.12394078,35.24109676
9.39_1157.3393m/z,1157.339273,9.3884,276.4851506,516.4060201,1148.5658,446.0418642,519.1689806,641.3177084,547.8581524,576.4773133,612.4523759,463.9767359,555.2193429,549.1494585,448.7445084,532.165632,562.4366598,430.4337885,548.4501433,543.0899487,416.2118584,504.6201838,555.7973077,225.5356092,138.7010844,74.03093909,412.1561726,327.1053368,311.351993,277.9763791,331.1861405,355.2288066
9.08_249.1661m/z,249.1660749,9.0756,179.308364,117.5809749,9.00692749,529.8679388,595.6419364,558.9217312,547.3310926,589.0398332,530.3258243,542.5361267,571.586935,539.9845004,529.6716047,558.5222625,498.5484875,542.2663613,573.2011058,554.1844991,461.7013026,507.296371,558.1200854,163.6761644,25.97259054,55.70552893,3.323249817,55.98319259,166.7590915,439.3697724,484.8020627,512.1259759
8.60_383.2189m/z,383.218935,8.59915,1307.377208,817.9332657,28.15831641,1703.000114,1888.741864,1819.147803,1891.609746,1918.420092,1815.137267,1932.602805,1963.140306,1983.021337,1916.503185,1976.063166,1870.622216,1969.819952,1986.209293,2018.032204,1942.82894,2038.922853,2102.165957,896.1215518,245.4524152,395.1270567,68.9841237,337.1639319,724.0994705,1329.433953,1459.348467,1541.031271
9.79_469.3269m/z,469.3269445,9.7942,242.5340672,83.08516259,192.5067628,203.0390905,204.9476588,201.1792776,239.3296367,208.2436048,197.8333247,229.1144426,216.6445833,195.3257504,241.4230016,218.6613246,186.0780522,235.5845814,247.9611798,192.3938547,226.7084548,216.0380592,210.3671892,118.431841,103.4468942,90.63446883,29.58253467,81.19123212,126.7850083,188.1733236,190.2218922,184.7448441
9.34_1101.3351m/z,1101.33514,9.339116667,89.04078717,1017.160824,26.44696441,0,0,0,0,0,8.275695801,5.900512695,0,0,772.9523617,112.2560402,0,411.7588997,122.5073537,0,435.9835922,76.04620361,0,0,0,28.16792927,0,0,0,0,0,0
2.37_766.2998m/z,766.299831,2.374533333,0,0,0,3.287467442,3.387176514,11.86591868,3.755950928,0,0,16.75,16.79910679,18.73477149,0,0,0,4.088165402,3.817199707,3.671630859,3.798958117,4.279593354,3.876983762,0,0,0,0,0,0,0,0,0
2.33_226.1254m/z,226.1254408,2.32525,0,0,0,0,1.742827865,4.750183105,2.097457826,0.590515152,2.038787842,1.316596985,0,2.645973206,0,0,0,0,0,0,0,0,0,0,0,2.14040675,0,0,0,0.755027771,0,0
6.56_480.3100m/z,480.3099978,6.55755,1064.772656,0,172.2810446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43201084,12.41568362,5.687501213,0,10.69885553,0,0,0,0
9.97_380.9313m/z,380.931272,9.97215,163.9576346,166.3815604,159.3475233,154.7726363,155.4413718,162.6820546,163.1948691,162.5525818,164.5542257,167.8658809,162.3496377,162.2640769,149.4120361,154.8671677,153.2723238,142.8223683,166.626558,159.7860534,161.3215598,172.24513,153.7706385,138.0188429,142.0148435,154.3707217,137.4581294,154.3018783,169.8419823,160.8255205,151.3361265,145.145541
8.54_292.2604m/z,292.2603704,8.542733333,75.64050269,0,0,18.00109857,18.63220392,17.88708444,16.49866204,8.010101438,22.27351402,13.03575134,19.51527716,12.01639905,13.42773432,20.76471711,13.41314706,16.86021889,14.45793183,27.5175932,12.05130633,23.60404184,19.2263016,6.046846116,0,0,0,0,0,5.577163696,6.293228209,21.31582642
9.82_200.0951m/z,200.0950884,9.822766667,1.092107337,1.773314608,2.62288933,7.184581307,7.220947698,6.510805466,10.27928582,9.679001356,4.827803959,10.12942829,9.6702468,6.643320952,7.340781476,7.388701904,3.809250045,14.23099163,9.491975172,8.806293,7.444067767,10.27876329,7.713607675,6.818854662,2.55887621,1.005291882,0.63260512,5.452160875,6.454657772,14.11214981,6.023919197,1.839221097
8.72_477.2963m/z,477.2962728,8.719833333,249.718046,103.6316148,78.54704261,365.9908491,372.667774,340.3472982,350.1174991,392.5352583,351.38446,325.5408668,342.3673157,343.7338925,329.2675152,324.3959038,319.131106,341.1145939,328.4066961,307.9579318,301.4438622,314.2667969,321.9370466,222.1374195,100.9211034,135.8271616,25.54608154,101.4847489,196.5678709,308.7750229,345.3052009,338.849885
4.29_243.1843n,266.1733618,4.2889,391.5500945,0,0,108.7814197,114.9820307,105.7780749,112.8336162,111.0055015,126.0347118,113.446189,116.0488672,120.9863278,106.1322341,112.063992,119.4692827,100.8553681,115.6127046,110.2276909,95.30872461,110.145398,113.8193955,90.55995583,78.92877769,109.4651671,80.35113102,109.1890828,127.6502903,109.9218181,108.8524093,116.8367845
