"pdf","pagenum","storet_code","state","name","county","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","retention_time_units","alkalinity","conductivity","secchi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading","lat","long","chl"
477,102,"3504","NEW MEXICO","EAGLE NEST LAKE","COLFAX","IMPOUNDMENT",432.5,9.82,9.9,0.58,5.3,"years",149,275,1.1,0.181,0.132,0.07,0.52,NA,NA,NA,2630,2630,NA,NA,65,42210,42275,3120,NA,0.27,32270,24,4.3,36.532778,-105.236667,13.4
477,103,"3505","NEW MEXICO","ELEPHANT BUTTE RESERVOIR","SIERRA SOCORRO","IMPOUNDMENT",76275.4,148.05,18.3,38.31,2.2,"years",133,600,0.6,0.083,0.052,0.11,0.44,540360,NA,5,2028905,2569270,1440480,NA,150,5804095,7244725,83595,97,17.35,1141900,84,48.9,33.154722,-107.191111,6.8
477,104,"3506","NEW MEXICO","EL VADO RESERVOIR","RI0 ARRIBA","IMPOUNDMENT",2012.4,13.07,18.3,8.53,326,"days",80,170,0.8,0.034,0.014,0.14,0.42,1375,NA,5,33540,34920,3000,NA,115,251875,254990,16285,53,2.67,269615,NA,19.5,36.595278,-106.733333,2.2
477,105,"3507","NEW MEXICO","LAKE MCMILLAN","EDDY","IMPOUNDMENT",44004.1,23.05,2.1,6.95,81,"days",104,3998,0.3,0.097,0.009,0.045,0.47,13610,NA,NA,10625,24235,40810,NA,NA,430120,470930,16860,30,1.05,641260,NA,20.4,32.5975,-104.346389,14.1
477,106,"3509","NEW MEXICO","UTE RESERVOIR","OUAY","IMPOUNDMENT",28852.6,16.79,8,3.02,1.4,"years",274,843,1.3,0.021,0.004,0.04,0.42,NA,NA,NA,11225,11225,NA,NA,NA,61230,61230,1095,90,0.67,184455,NA,3.6,35.343056,-103.446111,3.2
477,107,"4101","OREGON","BROWNLEE RESERVOIR","RAKER OR, MASMINGTON ID","IMPOUNDMENT",188033.9,56.66,31.6,535.556,39,"days",137,309,1.8,0.079,0.043,0.56,0.91,4550,50570,990,1890725,1946835,61170,160530500,440500401,30973275,632065346,1023210,47,34.36,18218785,97,11155.4,44.768056,-117.058333,16.2
477,109,"4102","OREGON","DIAMOND LAKE","DOUGLAS","NATURAL",NA,13,6.9,NA,NA,"years",22,26,5.2,0.028,0.011,0.04,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.143056,-122.153333,7.3
477,11,"0401","ARIZONA","BIG LAKE","APACHE","NATURAL",NA,1.94,4.4,NA,NA,"years",77,101,2.9,0.032,0.007,0.09,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.888333,-109.414722,2.9
477,110,"4103","OREGON","HELLS CANYON RESERVOIR","BAKER NALLONA 0R, ADAMS IDAHO ID","IMPOUNDMENT",189846.9,10.12,20.4,553.95,4,"days",138,263,1.8,0.068,0.045,0.64,0.83,NA,NA,NA,942285,942285,NA,NA,NA,25888790,25888790,1017465,NA,93.11,21630255,16,2558.2,45.2375,-116.702222,18.7
477,111,"4104","OREGON","HILLS CREEK RESERVOIR","LANE","IMPOUNDMENT",1007.5,11.07,39.2,33.04,152,"days",25,35,1.6,0.038,0.027,0.06,0.23,NA,NA,NA,40540,40540,NA,NA,30,201335,201365,36130,11,3.66,256375,NA,18.2,43.706389,-122.422222,2.3
477,112,"4105","OREGON","LAKE OWYHEE","HALHEUR","IMPOUNDMENT",28904.4,56.25,24.6,27.18,1.7,"years",83,150,0.5,0.095,0.064,0.425,0.78,NA,NA,30,99555,99585,NA,NA,1065,1098735,1099800,101020,NA,1.77,1017855,7,19.6,43.305833,-117.420278,3.4
477,113,"4106","OREGON","OXBOW RESERVOIR","BAKER ","IMPOUNDMENT",188810.9,5.66,11.4,532.66,1,"days",131,265,1.9,0.071,0.04,0.69,0.91,NA,NA,NA,1038645,1038645,NA,NA,NA,18480225,18480225,895060,14,183.51,25222530,NA,3265.1,44.968611,-116.833889,10.3
477,114,"4107","OREGON","SUTTLE LAKE","JEFFERSON","NATURAL",57.5,1.09,9.9,1.447,87,"days",27,47,10.3,0.031,0.02,0.04,0.22,NA,NA,10,1845,1855,NA,NA,345,18820,19165,1355,27,1.7,29455,NA,17.6,44.422222,-121.738889,NA
477,115,"4108","OREGON","WALDO LAKE","LANE","NATURAL",NA,26.7,35.6,NA,21.2,"years",10,3,15.2,0.005,0.006,0.04,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.696389,-122.054167,0.4
477,116,"4901","UTAH","BEAR LAKE","RICH UTi BEAR LAKE ID","NATURAL",1030.8,171.59,10.2,2.546,21.9,"years",374,543,6.3,0.011,0.003,0.04,0.22,NA,NA,95,14645,14740,NA,NA,3515,467505,471020,4925,67,0.09,124190,74,2.7,42.103333,-111.335278,0.9
477,117,"4903","UTAH","DEER CREEK RESERVOIR","VASATCR","IMPOUNDMENT",1450.4,9.66,19.9,10.676,211,"days",142,303,1.8,0.038,0.006,0.215,0.585,7360,4195,NA,12295,23850,29710,47000,NA,234645,311355,15605,35,2.47,242720,22,32.2,40.409722,-111.522222,9.1
477,118,"4904","UTAH","ECHO RESERVOIR","SUMMIT","IMPOUNDMENT",1895.9,5.95,15.3,7.687,134,"days",172,333,1.3,0.047,0.012,0.17,0.46,3785,NA,NA,11115,14900,10495,NA,NA,306120,316615,10165,32,2.5,178965,43,53.2,40.964167,-111.426944,7
477,119,"4906","UTAH","FISH LAKE","SEVIER","NATURAL",57,10.12,25.9,0.143,58.5,"years",63,87,8.8,0.023,0.004,0.04,0.42,NA,NA,40,455,495,NA,NA,1455,13490,14945,210,58,0.05,3925,74,1.5,38.536667,-111.723889,12.5
477,12,"0402","ARIZONA","FOOLS HOLLOW LAKE","NAVAJO","IMPOUNDMENT",282.3,0.57,7,0.08,31.4,"years",81,152,0.8,0.059,0.014,0.09,0.64,65,NA,5,145,215,140,NA,140,3565,3845,NA,NA,0.38,NA,NA,6.7,34.276944,-110.075556,10.7
477,120,"4907","UTAH","HUNTINGTON LAKE","EMERY","NATURAL",NA,0.93,5.2,NA,NA,"years",161,394,2.7,0.013,0.005,0.04,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3425,-110.944444,1.9
477,121,"4908","UTAH","JOES VALLEY RESERVOIR ~","EMERY","IMPOUNDMENT",378.1,4.74,16.3,2.838,316,"days",195,273,2.5,0.012,0.003,0.045,0.42,NA,NA,NA,3335,3335,NA,NA,NA,82995,82995,2310,31,0.7,87240,NA,17.5,39.288889,-111.270833,2.5
477,122,"4902","UTAH","LOWER BOWNS RESERVOIR","GARFIELD","IMPOUNDMENT",NA,0.36,0.1,NA,NA,"years",70,120,4.2,0.031,0.006,0.04,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.983611,-111.270278,5.6
477,123,"4905","UTAH","LYNN RESERVOIR","BOX ELDER","IMPOUNDMENT",NA,NA,NA,NA,NA,"years",144,318,2.1,0.121,0.052,0.2,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.847778,-113.725,39.6
477,124,"4909","UTAH","MINERSVILLE RESERVOIR","BEAVER","IMPOUNDMENT",1320.9,4.01,5.6,1.037,266,"days",284,550,1.4,0.192,0.107,0.06,1.07,1020,2435,NA,2360,5815,2400,23585,35,15970,41990,4450,23,1.45,36375,13,10.5,38.2175,-112.832778,33.6
477,125,"4910","UTAH","MOON LAKE","DUCHESNE","NATURAL",290.1,3.12,14.1,3.826,140,"days",10,17,3,0.008,0.002,0.04,0.32,NA,NA,NA,1630,1630,NA,NA,NA,145445,145445,1610,1,0.52,65495,55,46.6,40.553889,-110.49,2.7
477,126,"4911","UTAH","NAVAJO LAKE","KANE","NATURAL",NA,2.5,3.7,NA,NA,"years",67,99,3.3,0.016,0.003,0.04,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.524444,-112.786944,2
477,127,"4912","UTAH","NEWCASTLE RESERVOIR","IRON","IMPOUNDMENT",NA,0.66,7.2,NA,NA,"years",195,573,1.8,0.051,0.009,0.04,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.65,-113.516667,12.5
477,128,"4913","UTAH","OTTER CREEK RESERVOIR","PIUTE","IMPOUNDMENT",984.2,10.2,6.3,1.613,1.4,"years",187,365,1.2,0.067,0.033,0.04,0.42,NA,NA,NA,6415,6415,NA,NA,NA,91475,91475,4305,33,0.63,54970,40,9,38.169722,-112.020278,11.8
477,129,"4914","UTAH","PANGUITCH LAKE","GARFIELD","NATURAL",121.7,4.99,6.4,0.748,2.2,"years",98,172,1.9,0.071,0.01,0.04,1.02,NA,NA,20,1795,1815,NA,NA,695,25160,25855,1350,26,0.36,22895,11,5.2,37.715556,-112.631944,46
477,13,"0403","ARIZONA","LAKE HAVASU","MOHAVE Azz SAN 8ERNADINO CA","IMPOUNDMENT",463091.8,77.3,9.2,306.02,32,"days",136,995,2,0.015,0.005,0.17,0.54,7490,NA,25,274205,281720,19060,NA,1015,8054025,8074100,190275,32,3.64,7826805,3,104.5,34.300278,-114.1375,3.9
477,130,"4915","UTAH","PELICAN LAKE","UINTAH","NATURAL",25.9,6.88,3,0.126,36.8,"years",282,897,1.6,0.044,0.004,0.05,0.92,NA,NA,NA,915,915,NA,NA,NA,13820,13820,45,95,0.13,700,95,2,40.190833,-109.688333,6.3
477,131,"4916","UTAH","PINEVIEW RESERVOIR","HEBER","IMPOUNDMENT",802.9,10.12,13.4,6.343,248,"days",110,197,1.6,0.028,0.006,0.3,0.74,NA,NA,25,7215,7240,NA,NA,855,214310,215165,7775,NA,0.72,189145,12,21.3,41.255278,-111.839167,5.7
477,132,"4917","UTAH","PIUTE RESERVOIR","PIUTE","IMPOUNDMENT",6319.6,10.15,10.1,4.917,239,"days",269,394,0.4,0.047,0.007,0.15,0.68,NA,NA,NA,20655,20655,NA,NA,NA,273815,273815,10855,47,2.03,204370,25,27,38.323611,-112.191667,25.3
477,133,"4918","UTAH","PORCUPINE RESERVOIR","CACHE","IMPOUNDMENT",NA,0.77,20.1,NA,NA,"years",163,238,1.5,0.025,0.011,0.11,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.519444,-111.744722,7.9
477,134,"4919","UTAH","PRUESS LAKE","MILLARD","NATURAL",NA,1.46,5.8,NA,NA,"years",455,949,0.2,0.057,0.008,0.14,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.883333,-114.0125,4.5
477,135,"4920","UTAH","SEVIER RRIDGE RESERVOIR","JUAD SANPETE","IMPOUNDMENT",13260.8,44.52,6.5,5.923,1.6,"years",369,1996,1.3,0.026,0.003,0.355,1.01,2885,NA,NA,30535,33420,8275,NA,NA,733870,742145,4035,88,0.75,253715,65,16.7,39.372222,-112.029167,18.2
477,136,"4921","UTAH","STARVATION RESERVOIR","DUCHESNE","IMPOUNDMENT",2745.4,11.17,19.9,5.834,1.8,"years",290,523,2.7,0.016,0.004,0.04,0.32,NA,NA,NA,30175,30175,NA,NA,NA,380310,380310,2770,91,2.7,87865,77,34,40.171111,-110.497222,5.7
477,137,"4922","UTAH","STEINAKER RESERVOIR","UINTAH","IMPOUNDMENT",54.4,3.32,14,0.804,2,"years",100,238,4.7,0.011,0.005,0.04,0.22,NA,NA,NA,365,365,NA,NA,NA,18235,18235,460,NA,0.11,18165,0,5.5,40.527222,-109.525833,1.8
477,138,"4923","UTAH","TROPIC RESERVOIR","GARFIELD","IMPOUNDMENT",217.6,0.73,3,0.463,56,"days",170,218,1.9,0.021,0.006,0.05,0.42,NA,NA,NA,295,295,NA,NA,NA,8940,8940,260,12,0.4,10810,NA,12.2,37.598056,-112.253056,NA
477,139,"4924","UTAH","UTAH LAKE","UTAH","NATURAL",6876.4,396.6,2.1,17.18,2.5,"years",166,1118,0.2,0.132,0.012,0.32,1.16,125700,7645,NA,68550,201895,523420,460570,NA,1333575,2317565,139995,31,0.51,817185,65,5.8,40.350833,-111.886389,72
477,14,"0404","ARIZONA","LUNA LAKE","APACHE","IMPOUNDMENT",93.5,0.3,2.5,0.11,107,"days",97,220,2.6,0.182,0.131,0.05,0.72,105,NA,NA,465,570,285,NA,NA,4240,4525,540,5,1.9,2320,49,15.1,33.829167,-109.083333,3.4
477,141,"4925","UTAH","WILLARD RESERVOIR","Box ELDER","IMPOUNDMENT",62.2,40.47,5.9,2.57,3.3,"years",171,989,1.1,0.044,0.009,0.06,0.62,110,NA,NA,8250,8360,1485,NA,NA,210285,211770,7380,12,0.21,124710,41,5.2,41.3575,-112.0825,7.6
477,142,"5301","WASHINGTON","AMERICAN LAKE","PIERCE","NATURAL",65.8,4.7,15.4,0.16,38.2,"years",41,69,4,0.027,0.007,0.105,0.45,NA,NA,35,445,480,NA,NA,1330,12835,14165,NA,NA,0.1,NA,NA,3,47.112222,-122.581389,NA
477,143,"5302","WASHINGTON","BANKS LAKE ","GRANT DOUGLAS","IMPOUNDMENT",NA,100.77,12.4,NA,175,"days",60,120,3.4,0.021,0.007,0.04,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.625833,-119.297222,7.4
477,144,"5303","WASHINGTON","LAKE CHELAN","cHELAN","NATURAL",2393,133.9,NA,61.94,NA,"years",21,37,9.9,0.005,0.003,0.07,0.25,455,NA,145,34095,34695,1360,NA,5390,1320505,1327255,24225,30,0.26,303320,77,9.9,47.8425,-120.051111,0.9
477,145,"5304","WASHINGTON","DIAMOND LAKE","PEND OREILLE","NATURAL",NA,3.07,8.1,NA,NA,"years",38,53,5,0.014,0.01,0.06,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.124444,-117.210556,14.5
477,146,"5305","WASHINGTON","GREEN LAKE","KING","NATURAL",NA,1.04,3.8,NA,NA,"years",22,33,2.2,0.027,0.009,0.05,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.764444,-122.3375,3
477,147,"5306","WASHINGTON","KEECHELUS LAKE","KITTITAS","IMPOUNDMENT",141.7,10.36,18.7,10.2,220,"days",15,24,5.6,0.007,0.002,0.04,0.22,NA,NA,NA,4525,4525,NA,NA,NA,95980,95980,1685,63,0.44,40835,57,9.3,47.325,-121.345833,1.4
477,148,"5307","WASHINGTON","MAYFIELD LAKE","LERIS","IMPOUNDMENT",3626,8.9,17.5,188.35,9,"days",24,30,2.5,0.014,0.007,0.1,0.28,935,NA,10,100135,101080,4105,NA,320,1590505,1594930,102690,NA,11.36,1548220,3,179.2,46.504167,-122.580556,4.2
477,149,"5308","WASHINGTON","MEDICAL LAKE","SPOKANE","NATURAL",NA,0.64,9.7,NA,NA,"years",1380,1479,2.5,0.275,0.166,0.225,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.575278,-117.686111,16.4
477,15,"0405","ARIZONA","LYMAN LAKE","APACHE","IMPOUNDMENT",2046.1,5.67,6.7,0.8,2.4,"years",169,307,0.4,0.099,0.056,0.06,0.43,1425,NA,NA,8300,9725,3535,NA,35,44355,47925,3445,65,1.72,43090,10,8.5,34.373056,-109.379167,2.6
477,150,"5309","WASHINGTON","MOSES LAKE","GRANT","IMPOUNDMENT",7990.1,27.58,5.9,4.56,289,"days",183,377,0.9,0.115,0.038,0.15,1.04,9905,NA,20,21220,31145,21210,NA,780,335925,357915,17230,45,1.13,206055,42,13,47.102778,-119.296944,29.1
477,151,"5310","WASHINGTON","OZETTE LAKE","CLALLAM","NATURAL",NA,29.54,39.6,NA,NA,"years",10,29,2.5,0.01,0.009,0.11,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1375,-124.65,1.2
477,152,"5311","WASHINGTON","SAMMAMISH LAKE","KING","NATURAL",253,19.82,17.7,6.41,1.8,"years",39,81,3.2,0.015,0.006,0.21,0.54,NA,NA,110,6020,6130,NA,NA,4165,336010,340175,4450,27,0.31,129275,62,17.2,47.633333,-122.077778,NA
477,153,"5312","WASHINGTON","LAKE WHATCOM","HHATCOH","NATURAL",145.3,20.25,1.8,4.77,95,"days",17,39,5.4,0.009,0.009,0.32,0.51,NA,NA,75,2515,2590,NA,NA,2785,164600,167385,1480,43,0.13,89620,46,8.3,48.689167,-122.300833,3.4
477,154,"5313","WASHINGTON","LOWER GRANITE RESERVOIR","GARFIELD wHITMAN","IMPOUNDMENT",NA,36.42,13.7,NA,NA,"years",59,140,1.6,0.033,0.022,0.15,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.418056,-117.033333,4.9
477,155,"5601","WYOMING","BIG SANDY RESERVOIR","SUULETTE SNEETMATER","IMPOUNDMENT",1139.6,8.34,5.8,2.462,273,"days",41,98,0.3,0.087,0.02,0.06,0.43,NA,NA,NA,9980,9980,NA,NA,NA,133855,133855,8485,15,1.2,99505,26,16,42.248056,-109.431389,4.4
477,156,"5602","WYOMING","BOULDER LAKE","SUMLETTE","NATURAL",336.7,7.03,12.2,5.724,181,"days",16,3,3.5,0.008,0.002,0.04,0.235,NA,NA,5,4800,4805,NA,NA,90,137030,137120,3105,35,0.68,176470,NA,19.5,42.856111,-109.623056,2.5
477,157,"5603","WYOMING","BOYSEN RESERVOIR","FREMONT","IMPOUNDMENT",19945.6,89.84,10.4,45.717,270,"days",129,454,0.9,0.037,0.014,0.14,0.34,18750,NA,NA,301270,320020,64780,NA,NA,2573715,2638495,30360,91,3.56,1277070,52,29.4,43.241667,-108.179167,6.3
477,159,"5604","WYOMING","LAKE DE SMET","JOHNSON","IMPOUNDMENT",25.9,10.74,12.8,0.167,NA,"years",167,629,2.3,0.033,0.006,0.04,0.62,NA,NA,5,770,775,NA,NA,215,18075,18290,1030,NA,0.07,11835,35,1.7,44.461111,-106.738056,11.2
477,16,"0406","ARIZONA","LAKE MOHAVE","MOHAVE Az","IMPOUNDMENT",438486.8,105.63,18.9,314.95,73,"days",137,884,3.3,0.017,0.01,0.24,0.6,NA,NA,5,252955,252960,NA,NA,175,12216425,12216425,203395,20,2.39,8797855,28,115.7,35.201389,-114.571667,4.4
477,160,"5605","WYOMING","FLAMING GORGE RESERVOIR","SWEETWATER","IMPOUNDMENT",39109,137.67,33.9,66.182,2.3,"years",160,514,3.4,0.014,0.003,0.605,0.9,40405,NA,NA,145835,186240,95255,NA,NA,2731180,2826435,24365,87,1.35,2883495,NA,20.5,40.988333,-109.620833,5.6
477,162,"5606","WYOMING","FREMONT LAKE","SUHLETTE","NATURAL",295.3,20.23,24.4,6.3,2.5,"years",14,1,13.3,0.006,0.002,0.04,0.22,NA,NA,15,2345,2360,NA,NA,570,224065,224635,1870,21,0.12,28185,87,11.1,43.019444,-109.778611,3.8
477,163,"5607","WYOMING","GLENDO RESERVOIR","CONVERSE PLATTE","IMPOUNDMENT",50523.1,53.97,18.3,47.113,264,"days",148,525,1,0.045,0.014,0.315,0.695,2680,NA,5,172270,174955,8920,NA,105,2243640,2252665,49205,72,3.24,1742630,23,41.7,42.477222,-104.953333,8.5
477,164,"5608","WYOMING","KEYHOLE RESERVOIR","CROOK","IMPOUNDMENT",5180,38.02,6.5,0.826,15.2,"years",170,668,1.1,0.028,0.004,0.05,0.62,1270,NA,NA,16330,17600,1590,NA,70,112735,114395,210,99,0.46,16840,85,3,44.380556,-104.775,7.8
477,165,"5609","WYOMING","OCEAN LAKE","FREMONT","NATURAL",NA,24.68,4.2,1.205,4.4,"years",200,1400,0.5,0.043,0.004,0.04,0.82,70,NA,NA,6465,6535,225,NA,NA,92050,92275,710,89,0.26,34435,63,3.7,43.190556,-108.611389,7.5
477,166,"5610","WYOMING","SEMINOE RESERVOIR","CARBON","IMPOUNDMENT",28979.5,48.77,25.6,43.309,342,"days",107,334,1.3,0.03,0.007,0.13,0.48,4205,NA,NA,137495,141700,16940,NA,NA,1671510,1688450,39285,72,2.91,1634305,3,34.6,41.948611,-107.845833,2.5
477,167,"5611","WYOMING","SODA LAKE","SURLETTE","NATURAL",NA,1.11,NA,NA,NA,"years",2090,2472,2.9,0.063,0.014,0.04,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.836667,-109.598889,5.6
477,168,"5612","WYOMING","VIVA NAUGHTON RESERVOIR","LINCOLN","IMPOUNDMENT",624.2,5.9,8.9,3.923,170,"days",145,241,1.8,0.065,0.024,0.12,0.44,NA,NA,10,3940,3950,NA,NA,320,125965,126285,5290,NA,0.67,19116,85,21.4,42.004167,-110.663333,25.1
477,169,"5613","WYOMING","WOODRUFF NARROWS RES","UINTA","IMPOUNDMENT",2030.6,7.08,4.9,7.069,58,"days",142,229,0.8,0.069,0.019,0.105,0.62,6685,NA,NA,35970,42655,17260,NA,NA,505895,523155,17420,59,6.02,215255,59,73.9,41.503333,-111.0175,13
477,17,"0407","ARIZONA","LAKE PLEASANT","MARICOPA YAvAPAI","IMPOUNDMENT",NA,14.16,13.7,NA,NA,"years",173,492,1.3,0.027,0.004,0.04,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.856944,-112.270833,9.8
477,170,"5614","WYOMING","YELLOWTAIL RESERVOIT","BIGHORN","IMPOUNDMENT",50937.5,51.34,26.8,106.18,158,"days",139,541,3.4,0.026,0.017,0.31,0.5,6055,2125,NA,1040045,1048225,15835,48840,NA,5282760,5347435,66965,94,20.42,5064620,5,104.2,45.0225,-108.246944,NA
477,18,"0408","ARIZONA","LAKE POWELL","COCONINO A2","IMPOUNDMENT",279459,653.16,51,393.8,2,"years",130,580,4.5,0.01,0.009,0.41,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.979167,-111.384722,2.8
477,19,"0409","ARIZONA","RAINBOW LAKE","NAVAJO","NATURAL",26.2,0.32,4.6,0.29,171,"days",118,179,1.5,0.046,0.009,0.045,0.62,10,NA,10,675,695,340,NA,435,10595,11370,340,51,2.17,6000,47,35.5,34.156111,-109.9825,16.4
477,20,"0410","ARIZONA","THEODORE ROOSEVELT LAKE","GILA","IMPOUNDMENT",15084.2,60.7,28,31.96,1.9,"years",124,795,1.8,0.02,0.008,0.04,0.22,15050,NA,NA,111440,126490,47245,NA,NA,630815,678060,22380,82,2.08,401180,41,11.2,33.668333,-111.064167,4.1
477,21,"0411","ARIZONA","SAN CARLOS RESERVOIR","GILA GRAHAM PINAL","IMPOUNDMENT",33374.7,52.61,15.3,12.22,2.9,"years",161,1258,0.6,0.056,0.009,0.06,0.52,1565,NA,NA,490415,491980,3680,NA,NA,1073140,1076820,10165,98,9.35,239960,78,20.5,33.175833,-110.527222,14.8
477,22,"0601","CALIFORNIA","LAKE AMADOR","AMADOR","IMPOUNDMENT",151.3,1.56,17.4,1.236,261,"days",73,175,2.3,0.04,0.02,0.39,0.68,2610,NA,NA,1205,3815,8065,NA,NA,71915,79980,1800,53,2.45,68335,15,51.3,38.302778,-120.886667,22.4
477,23,"0602","CALIFORNIA","BOCA RESERVOIR","BOCA RESERVOIR IOLIGDTROPHIC","IMPOUNDMENT",445.5,3.97,12.8,6.024,112,"days",37,50,3.2,0.012,0.003,0.04,0.22,NA,NA,NA,3380,3380,NA,NA,NA,78165,78165,2675,21,0.85,72570,7,19.7,39.416389,-120.09,1.7
477,24,"0603","CALIFORNIA","LAKE BRITTON","SHASTA","IMPOUNDMENT",11929.5,5.12,9.8,97.52,6,"days",74,135,1.3,0.067,0.047,0.115,0.315,NA,2960,5,220350,223315,NA,8510,175,2399770,2408455,226420,NA,43.62,2454865,NA,470.4,41.021667,-121.667222,4.8
477,25,"0604","CALIFORNIA","LAKE CASITAS","VENTURA","IMPOUNDMENT",89.4,10.97,28.6,0.522,19.1,"years",143,520,2.5,0.029,0.014,0.05,0.28,NA,NA,25,395,420,NA,NA,865,23435,24300,445,NA,0.04,14865,39,2.2,34.373611,-119.3375,3.2
477,26,"0605","CALIFORNIA","LAKE CRONLEY","MONO","IMPOUNDMENT",NA,21.38,10.6,NA,NA,"years",108,239,3.2,0.046,0.034,0.045,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.587778,-118.709167,5.8
477,27,"0606","CALIFORNIA","DON PEDRO RESERVOIR","TUOLUMNE","IMPOUNDMENT",3957.9,52.45,47.7,46.868,1.7,"years",19,44,3,0.013,0.004,0.06,0.25,10625,NA,5,44305,54935,23565,NA,195,1312590,1336350,26600,52,1.05,1328520,1,25.5,37.712778,-120.400833,3.6
477,28,"0607","CALIFORNIA","LAKE ELSINORE","RIVERSIDE","NATURAL",NA,10.52,NA,NA,NA,"years",940,5545,0.3,0.469,0.092,0.12,3.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.668333,-117.360556,70.6
477,29,"0608","CALIFORNIA","FALLEN LEAF LAKE","EL DORADO","NATURAL",43.3,5.71,1.5,1.51,64,"days",12,14,12.1,0.007,0.005,0.04,0.22,NA,NA,50,585,635,NA,NA,1810,36445,38255,510,20,0.11,28475,26,6.7,38.881944,-120.0675,0.8
477,30,"0609","CALIFORNIA","LAKE HENNESSEY","NAPA","IMPOUNDMENT",134.7,3.52,10.5,1.353,1,"years",131,247,2.1,0.027,0.012,0.06,0.35,NA,NA,NA,5155,5155,NA,NA,NA,61695,61695,7760,NA,1.46,39955,35,17.5,38.481389,-122.370556,4.5
477,31,"0610","CALIFORNIA","LAKE HENSHAW","SAN DIEGO","IMPOUNDMENT",533.5,24.36,6.1,0.964,5.7,"years",170,540,1,0.138,0.073,0.07,0.62,NA,NA,NA,2115,2115,NA,NA,NA,70365,70365,5510,NA,0.09,39460,44,2.9,33.236389,-116.752778,26.8
477,32,"0611","CALIFORNIA","IRON GATE RESERVOIR","SISKIYOU","IMPOUNDMENT",11838.9,3.39,21.4,74.483,11,"days",71,150,1.5,0.184,0.124,0.69,1.52,NA,NA,NA,372800,372800,NA,NA,NA,4085210,4085210,345290,7,109.97,4944425,NA,1205.1,41.934722,-122.433889,6.2
477,33,"0614","CALIFORNIA","LOPEZ RESERVOIR","SAN LUIS OBISPO","IMPOUNDMENT",175.3,3.8,16.6,0.336,7.3,"years",337,493,3.3,0.371,0.343,0.09,0.54,NA,NA,5,4270,4275,NA,NA,280,11705,11985,2835,34,1.12,7865,34,3.2,35.188333,-120.485556,8.7
477,34,"0615","CALIFORNIA","LAKE MARY","MONO","NATURAL",NA,0.42,8.2,NA,NA,"years",21,33,5.2,0.01,0.002,0.04,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.603889,-119.004167,2.6
477,35,"0616","CALIFORNIA","LAKE MENDOCINO","MENDOCINO","IMPOUNDMENT",271.9,7.92,19.1,10.952,168,"days",76,104,1.6,0.02,0.008,0.05,0.32,NA,NA,NA,31360,31360,NA,NA,NA,393180,393180,19285,39,3.96,275870,30,49.6,39.197778,-123.179167,3.1
