X_WGS84;Y_WGS84;Faidherbia albida;Balanites aegyptiaca;Anogeissus leiocarpus
-16,44945;14,48421;1;0;0
-16,4496;14,48401;0;0;1
-16,44871;14,48454;1;0;0
-16,44834;14,48472;0;1;0
-16,44834;14,48481;0;0;0
-16,44863;14,48514;0;0;0
-16,44907;14,48525;0;0;0
-16,44915;14,4852;0;0;0
-16,44922;14,48528;1;0;0
-16,44931;14,48503;0;0;0
-16,44933;14,48477;0;0;0
-16,44915;14,48469;1;0;0
-16,44786;14,47651;1;0;0
-16,44775;14,47678;0;0;0
-16,44808;14,477;0;0;0
-16,44809;14,47712;1;0;0
-16,44765;14,47711;0;0;0
-16,44772;14,47715;0;0;0
-16,44748;14,47732;1;0;0
-16,44765;14,478;0;0;1
-16,44786;14,4778;0;0;1
-16,44799;14,47765;1;0;0
-16,44816;14,47754;0;0;0
-16,44829;14,47788;0;0;0
-16,44737;14,47716;1;0;0
-16,44746;14,47746;1;0;0
-16,44759;14,47817;0;0;1
-16,44762;14,47809;0;0;1
-16,44926;14,48502;0;0;0
-16,53288;14,47077;0;0;1
-16,53266;14,47052;0;0;1
-16,53274;14,47052;0;0;0
-16,53243;14,47051;0;0;1
-16,53235;14,47048;0;0;1
-16,53249;14,4707;0;0;1
-16,53225;14,4705;0;0;1
-16,53208;14,47064;0;0;0
-16,53226;14,47105;0;0;0
-16,53236;14,47114;0;0;1
-16,53264;14,47145;0;0;1
-16,53254;14,47171;0;1;0
-16,53247;14,47177;0;0;0
-16,53193;14,47176;1;0;0
-16,53202;14,47174;0;0;1
-16,53308;14,47133;1;0;0
-16,53313;14,47129;0;0;1
-16,53293;14,47126;0;0;1
-16,53313;14,47116;0;0;1
-16,53391;14,4715;0;0;1
-16,53389;14,47118;0;0;1
-16,53367;14,4696;0;0;1
-16,53367;14,46978;0;0;1
-16,53258;14,47002;1;0;0
-16,53304;14,46964;0;0;1
-16,53313;14,46977;0;0;0
-16,53313;14,46983;0;0;0
-16,53291;14,47013;0;0;1
-16,53314;14,47013;0;0;1
-16,53187;14,46955;0;0;1
-16,53208;14,46954;1;0;0
-16,53295;14,46942;0;0;0
-16,53061;14,47252;0;0;0
-16,532;14,47055;0;0;0
-16,53173;14,47059;0;0;1
-16,53147;14,47067;0;0;1
-16,5315;14,47085;0;0;1
-16,53146;14,4709;0;0;0
-16,53156;14,47096;0;0;0
-16,53151;14,47101;0;0;0
-16,53145;14,47107;0;0;0
-16,53155;14,4711;0;0;1
-16,5316;14,47128;0;0;0
-16,53164;14,47145;0;0;1
-16,53178;14,47146;0;0;1
-16,53214;14,47203;0;0;0
-16,5324;14,47234;0;0;0
-16,53251;14,47249;0;0;0
-16,53255;14,4726;1;0;0
-16,53266;14,47264;1;0;0
-16,53279;14,47269;0;0;0
-16,5322;14,47206;0;0;0
-16,53226;14,47209;0;0;0
-16,53273;14,47283;0;0;0
-16,53276;14,47276;0;0;0
-16,53281;14,47261;0;0;0
-16,53284;14,47253;0;0;0
-16,49024;14,47255;1;0;0
-16,49024;14,4721;1;0;0
-16,49025;14,47245;1;0;0
-16,51752;14,47161;1;0;0
-16,51747;14,47147;0;0;0
-16,51729;14,4716;0;0;0
-16,51718;14,47138;1;0;0
-16,5173;14,47099;0;0;1
-16,51769;14,47117;0;0;0
-16,51789;14,47136;0;0;0
-16,51726;14,47237;0;0;0
-16,51744;14,47234;0;0;0
-16,51746;14,4723;0;0;0
-16,51741;14,4724;0;0;1
-16,51738;14,47227;0;0;0
-16,51737;14,47214;0;0;0
-16,51823;14,47197;1;0;0
-16,51797;14,47176;0;0;1
-16,5178;14,47181;0;0;1
-16,51677;14,47157;0;0;1
-16,51656;14,47162;0;0;0
-16,5166;14,47177;1;0;0
-16,51674;14,47235;1;0;0
-16,51678;14,47275;0;0;0
-16,51674;14,47304;0;0;0
-16,51663;14,47306;0;0;0
-16,51666;14,47299;1;0;0
-16,51655;14,47294;0;1;0
-16,51721;14,4725;0;0;0
-16,5162;14,47156;1;0;0
-16,51661;14,47161;1;0;0
-16,51677;14,47185;1;0;0
-16,51649;14,47196;1;0;0
-16,51661;14,47305;0;1;0
-16,50479;14,46952;0;0;0
-16,50472;14,46963;0;0;0
-16,50463;14,46968;1;0;0
-16,50449;14,46954;0;0;0
-16,50441;14,46962;0;0;1
-16,50426;14,46966;0;0;0
-16,50422;14,46971;1;0;0
-16,50413;14,46965;0;0;0
-16,50472;14,46943;0;0;1
-16,50462;14,46937;0;0;1
-16,50447;14,46913;0;0;0
-16,50456;14,46893;1;0;0
-16,50465;14,46922;0;0;1
-16,50534;14,46928;0;1;0
-16,50527;14,46937;0;1;0
-16,50507;14,46924;0;0;0
-16,50487;14,46924;0;0;1
-16,50473;14,4692;0;0;0
-16,50392;14,46897;0;0;0
-16,50365;14,46894;0;0;0
-16,50378;14,46885;0;0;0
-16,50375;14,46872;0;1;0
-16,50371;14,46864;0;0;0
-16,50375;14,46953;0;0;0
-16,50365;14,46952;0;0;0
-16,50391;14,4697;0;0;0
-16,50377;14,46894;0;0;0
-16,50381;14,46912;0;0;0
-16,472;14,46796;1;0;0
-16,47182;14,46804;1;0;0
-16,47182;14,4677;0;0;1
-16,47192;14,46751;0;0;0
-16,47213;14,4675;0;0;0
-16,47182;14,4673;0;0;1
-16,47209;14,46708;0;0;0
-16,47222;14,46693;1;0;0
-16,4724;14,46707;0;0;0
-16,47254;14,46696;0;0;1
-16,47246;14,46692;0;0;0
-16,47258;14,46706;0;0;0
-16,4726;14,46712;0;0;0
-16,47333;14,46685;0;0;0
-16,47373;14,4671;0;0;0
-16,47312;14,46686;1;0;0
-16,47314;14,46704;0;0;0
-16,47281;14,46718;0;0;0
-16,47264;14,46724;0;0;0
-16,47263;14,46721;0;0;0
-16,47257;14,46723;0;0;0
-16,47239;14,46738;0;0;0
-16,47268;14,46765;0;0;0
-16,47313;14,46761;0;0;0
-16,47304;14,46762;0;0;0
-16,47391;14,46743;1;0;0
-16,47266;14,46746;0;0;0
-16,47252;14,46748;0;0;0
-16,47242;14,46817;0;0;1
-16,47274;14,46797;0;0;0
-16,47282;14,4682;0;0;0
-16,47262;14,46829;0;0;0
-16,4723;14,4685;0;0;0
-16,472;14,46874;1;0;0
-16,47203;14,46902;0;0;0
-16,47217;14,46908;0;0;0
-16,4723;14,46918;1;0;0
-16,47243;14,4695;0;0;0
-16,47289;14,46901;0;0;0
-16,47267;14,46894;0;0;0
-16,47234;14,46888;0;0;0
-16,47207;14,46892;0;0;0
-16,47217;14,46918;1;0;0
-16,39189;14,47033;1;0;0
-16,39202;14,47014;1;0;0
-16,39206;14,47058;1;0;0
-16,39151;14,47024;1;0;0
-16,39151;14,4704;0;0;1
-16,39136;14,46926;1;0;0
-16,39105;14,46929;1;0;0
-16,39045;14,46919;1;0;0
-16,39135;14,46983;0;0;0
-16,3929;14,47092;1;0;0
-16,39263;14,47108;1;0;0
-16,39234;14,47106;1;0;0
-16,38905;14,47377;1;0;0
-16,38912;14,47368;0;0;1
-16,38894;14,47366;1;0;0
-16,38947;14,47354;1;0;0
-16,38981;14,47377;1;0;0
-16,38938;14,474;1;0;0
-16,38841;14,47311;1;0;0
-16,3881;14,47286;1;0;0
-16,38819;14,47255;1;0;0
-16,38858;14,47245;1;0;0
-16,39009;14,46943;1;0;0
-16,39005;14,46954;1;0;0
-16,39017;14,46974;1;0;0
-16,39009;14,46991;1;0;0
-16,3901;14,47027;0;0;0
-16,39116;14,47125;1;0;0
-16,39096;14,47109;1;0;0
-16,39024;14,47049;0;0;1
-16,39047;14,47028;1;0;0
-16,39051;14,47049;0;0;0
-16,39072;14,47082;0;0;0
-16,39121;14,47066;1;0;0
-16,39156;14,47075;0;0;0
-16,39257;14,4717;0;0;1
-16,39242;14,47178;1;0;0
-16,39215;14,47186;1;0;0
-16,39177;14,47236;0;0;0
-16,3923;14,47233;0;0;0
-16,3923;14,47272;0;0;1
-16,39156;14,47185;1;0;0
-16,39224;14,472;1;0;0
-16,39179;14,47187;1;0;0
-16,43551;14,47188;1;0;0
-16,43564;14,47189;1;0;0
-16,43556;14,47215;1;0;0
-16,43545;14,47245;1;0;0
-16,43543;14,47236;1;0;0
-16,43528;14,47235;1;0;0
-16,43568;14,47231;1;0;0
-16,43593;14,47211;1;0;0
-16,43572;14,47247;1;0;0
-16,43594;14,47267;0;1;0
-16,43532;14,4727;1;0;0
-16,43503;14,47179;1;0;0
-16,43504;14,47182;1;0;0
-16,43499;14,4722;1;0;0
-16,43489;14,47257;0;1;0
-16,43442;14,47309;1;0;0
-16,43507;14,47257;0;0;0
-16,43519;14,47267;0;0;1
-16,43438;14,47224;0;0;0
-16,43438;14,47212;0;1;0
-16,43474;14,4716;1;0;0
-16,43431;14,47164;0;0;0
-16,43455;14,47193;1;0;0
-16,43456;14,47266;0;1;0
-16,43471;14,47247;1;0;0
-16,43475;14,4727;1;0;0
-16,43469;14,47218;1;0;0
-16,4348;14,47218;0;0;0
-16,43402;14,47224;1;0;0
-16,43386;14,47263;0;1;0
-16,43368;14,4731;1;0;0
-16,43411;14,47346;1;0;0
-16,43478;14,47326;1;0;0
-16,43462;14,47179;0;0;0
-16,43579;14,47283;1;0;0
-16,43591;14,47289;0;0;0
-16,43599;14,47302;0;0;0
-16,43609;14,47303;0;0;0
-16,43004;14,47763;0;0;0
-16,43012;14,47765;0;0;0
-16,43018;14,47767;0;1;0
-16,43017;14,4777;0;0;0
-16,43022;14,47777;0;0;0
-16,43046;14,47776;0;0;0
-16,43051;14,47768;1;0;0
-16,43056;14,47784;0;0;0
-16,43076;14,47803;0;1;0
-16,4306;14,4781;0;0;0
-16,43036;14,47795;0;0;0
-16,43588;14,47281;1;0;0
-16,43632;14,47296;0;0;0
-16,43633;14,47291;0;0;0
-16,43632;14,47281;0;0;0
-16,43068;14,47803;0;1;0
-16,49962;14,46547;1;0;0
-16,49994;14,46552;0;0;0
-16,49972;14,46575;0;0;0
-16,49961;14,46618;1;0;0
-16,49978;14,46626;0;0;0
-16,50057;14,46593;0;1;0
-16,50013;14,46584;0;0;0
-16,50032;14,4658;0;0;0
-16,49991;14,46611;0;0;1
-16,49986;14,46595;0;0;1
-16,49972;14,46527;0;0;0
-16,49982;14,46522;0;1;0
-16,49991;14,46509;0;1;0
-16,5;14,46495;0;0;0
-16,49969;14,46478;0;0;0
-16,49991;14,46448;0;0;0
-16,49994;14,46451;0;1;0
-16,50019;14,46455;0;1;0
-16,50039;14,46433;0;0;0
-16,50025;14,46555;0;0;0
-16,49959;14,4652;0;0;0
-16,41415;14,47381;1;0;0
-16,4142;14,47364;1;0;0
-16,41426;14,47346;0;0;0
-16,41421;14,47334;0;0;0
-16,41438;14,47336;1;0;0
-16,4145;14,47328;0;0;0
-16,41429;14,47303;0;0;0
-16,41445;14,47285;0;0;0
-16,41434;14,47282;1;0;0
-16,41421;14,47272;0;0;0
-16,4141;14,47259;1;0;0
-16,41949;14,46571;1;0;0
-16,41893;14,46562;1;0;0
-16,41948;14,46507;0;0;1
-16,41965;14,46531;0;0;0
-16,41972;14,46521;0;0;0
-16,41917;14,46505;0;0;1
-16,41911;14,46503;0;0;1
-16,419;14,46494;0;0;0
-16,41395;14,47341;0;0;0
-16,41398;14,47348;0;0;0
-16,41387;14,47332;0;0;0
-16,41385;14,47339;0;0;0
-16,41387;14,47348;0;0;0
-16,4137;14,47348;0;0;0
-16,41305;14,47357;1;0;0
-16,41344;14,47324;1;0;0
-16,41371;14,4734;0;0;0
-16,41318;14,4729;1;0;0
-16,41301;14,47288;0;0;0
-16,41273;14,47284;1;0;0
-16,41384;14,47282;1;0;0
-16,414;14,47271;0;0;0
-16,41354;14,47252;0;0;0
-16,41363;14,47267;0;0;0
-16,41948;14,46498;0;0;0
-16,41952;14,465;0;0;0
-16,42004;14,4645;0;0;0
-16,42013;14,46446;1;0;0
-16,4147;14,47406;0;0;0
-16,41487;14,47413;0;0;0
-16,41493;14,47407;0;0;0
-16,41516;14,47426;0;0;0
-16,41506;14,47455;1;0;0
-16,41494;14,47476;0;0;0
-16,41485;14,47516;0;0;0
-16,41533;14,47506;1;0;0
-16,41557;14,47531;0;0;0
-16,41559;14,47527;1;0;0
-16,41551;14,47519;0;0;0
-16,41568;14,47463;1;0;0
-16,41567;14,47441;0;0;0
-16,41548;14,47398;1;0;0
-16,41526;14,47383;0;0;0
-16,415;14,47356;0;0;0
-16,41512;14,47444;1;0;0
-16,41981;14,46459;0;1;0
-16,41569;14,47392;1;0;0
-16,40075;14,47001;0;0;1
-16,40083;14,47017;1;0;0
-16,40135;14,47026;1;0;0
-16,40148;14,47066;0;0;1
-16,40115;14,47097;1;0;0
-16,40087;14,47107;1;0;0
-16,40072;14,47093;1;0;0
-16,40072;14,47152;0;0;1
-16,40201;14,47087;1;0;0
-16,40195;14,47108;0;0;1
-16,40178;14,47128;1;0;0
-16,40159;14,47155;1;0;0
-16,4015;14,47188;1;0;0
-16,40112;14,47145;0;0;0
-16,40122;14,47156;0;0;0
-16,40106;14,47176;0;0;0
-16,40177;14,46952;0;0;1
-16,40162;14,46994;0;0;0
-16,40144;14,4697;0;0;0
-16,40163;14,46977;1;0;0
-16,40056;14,46924;1;0;0
-16,40043;14,46908;1;0;0
-16,3998;14,46923;1;0;0
-16,40131;14,46871;1;0;0
-16,40089;14,46967;1;0;0
-16,40099;14,46957;1;0;0
-16,40114;14,46944;0;0;0
-16,40126;14,46955;0;0;0
-16,40122;14,46995;0;0;0
-16,40221;14,46863;1;0;0
-16,40229;14,4689;0;0;0
-16,40203;14,46935;1;0;0
-16,40194;14,46934;1;0;0
-16,40186;14,46927;0;0;0
-16,40238;14,46986;1;0;0
-16,40076;14,46882;0;0;0
-16,40086;14,46865;1;0;0
-16,4013;14,46876;0;0;0
-16,40113;14,46794;1;0;0
-16,40113;14,46786;1;0;0
-16,40099;14,46787;1;0;0
-16,40092;14,46775;1;0;0
-16,40106;14,46773;0;0;0
-16,4011;14,46762;0;0;0
-16,40135;14,46875;0;0;0
-16,37781;14,47124;1;0;0
-16,37732;14,47112;1;0;0
-16,37826;14,47124;0;0;0
-16,37791;14,47063;0;0;0
-16,37784;14,47054;1;0;0
-16,37821;14,47064;0;0;0
-16,3782;14,47047;1;0;0
-16,37846;14,47066;1;0;0
-16,37858;14,47059;0;0;1
-16,37878;14,47052;1;0;0
-16,37885;14,47084;1;0;0
-16,37882;14,4711;1;0;0
-16,3791;14,47113;1;0;0
-16,37919;14,47099;1;0;0
-16,37932;14,4716;1;0;0
-16,37929;14,47165;1;0;0
-16,37912;14,47157;0;0;1
-16,379;14,4716;1;0;0
-16,37888;14,47174;1;0;0
-16,37841;14,47177;1;0;0
-16,37982;14,47043;0;0;0
-16,37994;14,47065;1;0;0
-16,37984;14,46984;0;1;0
-16,37999;14,47035;0;0;0
-16,37905;14,4698;1;0;0
-16,37775;14,46953;1;0;0
-16,37759;14,4695;1;0;0
-16,37748;14,46982;1;0;0
-16,37722;14,46978;0;0;0
-16,37732;14,46983;1;0;0
-16,37711;14,46992;1;0;0
-16,37689;14,46997;1;0;0
-16,37724;14,47005;1;0;0
-16,37761;14,47021;1;0;0
-16,3773;14,4702;1;0;0
-16,37901;14,47027;1;0;0
-16,3787;14,47023;0;0;0
-16,37882;14,4701;1;0;0
-16,37844;14,46998;1;0;0
-16,37862;14,47031;1;0;0
-16,38069;14,47849;0;0;0
-16,38101;14,47857;0;0;0
-16,37787;14,47135;0;0;1
-16,37756;14,47158;0;0;1
-16,37748;14,4717;0;0;1
-16,37739;14,47162;1;0;0
-16,3772;14,47187;1;0;0
-16,37671;14,47206;1;0;0
-16,37639;14,47225;0;0;1
-16,37687;14,47178;0;0;1
-16,38003;14,48038;0;0;0
-16,38018;14,48007;0;0;0
-16,37695;14,4722;1;0;0
-16,38017;14,47965;0;0;0
-16,38047;14,47977;0;0;0
-16,45858;14,47306;1;0;0
-16,45857;14,47329;1;0;0
-16,45863;14,47344;0;1;0
-16,45893;14,47358;0;0;1
-16,45919;14,47321;1;0;0
-16,45926;14,47335;1;0;0
-16,45909;14,4729;0;0;1
-16,45934;14,47273;0;0;0
-16,45889;14,47264;1;0;0
-16,45919;14,47245;1;0;0
-16,45924;14,47208;0;1;0
-16,45901;14,47209;1;0;0
-16,45664;14,47289;0;0;0
-16,45672;14,47322;0;0;0
-16,45687;14,47322;0;0;0
-16,45676;14,47177;0;0;0
-16,45741;14,47339;1;0;0
-16,45736;14,47319;1;0;0
-16,45776;14,47308;0;1;0
-16,45777;14,47316;0;0;0
-16,45776;14,47323;1;0;0
-16,45842;14,47216;1;0;0
-16,45859;14,47251;1;0;0
-16,45841;14,4725;1;0;0
-16,45838;14,4728;1;0;0
-16,45826;14,47284;0;0;0
-16,45811;14,47326;0;1;0
-16,4578;14,47386;0;0;1
-16,45707;14,47276;1;0;0
-16,45661;14,47203;0;1;0
-16,45661;14,47234;0;0;0
-16,45633;14,47269;0;1;0
-16,45728;14,47272;1;0;0
-16,45649;14,47209;0;1;0
-16,4189;14,4643;0;0;1
-16,41868;14,46462;0;0;0
-16,41841;14,46486;1;0;0
-16,41803;14,46478;1;0;0
-16,41797;14,465;0;0;0
-16,41798;14,46493;0;0;0
-16,41786;14,46492;0;0;0
-16,41793;14,46518;0;1;0
-16,41823;14,46522;0;0;0
-16,41752;14,46486;0;0;0
-16,41768;14,46469;0;0;1
-16,41748;14,46522;1;0;0
-16,41759;14,46548;0;0;0
-16,41772;14,46581;0;0;0
-16,41832;14,46595;0;0;1
-16,41819;14,46609;0;0;0
-16,41785;14,46624;0;0;0
-16,41858;14,46565;1;0;0
-16,41848;14,46517;0;0;0
-16,41859;14,46504;0;0;1
-16,41852;14,46538;0;0;0
-16,41867;14,46551;0;0;0
-16,41887;14,4653;0;0;0
-16,41889;14,46515;0;0;0
-16,43261;14,46408;0;0;0
-16,43115;14,46231;0;0;0
-16,43101;14,46218;0;0;0
-16,4309;14,46206;0;0;1
-16,43092;14,46195;0;0;0
-16,43102;14,46198;0;0;1
-16,43102;14,46198;0;0;1
-16,43129;14,46214;0;1;0
-16,43132;14,46206;0;1;0
-16,4309;14,46229;0;0;0
-16,43212;14,46197;1;0;0
-16,432;14,46229;0;0;0
-16,43209;14,46238;0;0;0
-16,43217;14,46257;0;0;0
-16,43216;14,46269;0;0;0
-16,43229;14,4627;1;0;0
-16,43225;14,46287;0;1;0
-16,43191;14,46337;0;0;0
-16,43146;14,46313;0;1;0
-16,43145;14,46292;0;1;0
-16,43149;14,46288;0;1;0
-16,43139;14,46291;0;1;0
-16,4314;14,46306;0;1;0
-16,43133;14,46299;0;0;0
-16,43116;14,46294;0;0;0
-16,4307;14,46276;0;1;0
-16,43088;14,46277;0;1;0
-16,43081;14,46276;0;1;0
-16,43081;14,46271;0;1;0
-16,43059;14,46345;1;0;0
-16,43053;14,46301;0;1;0
-16,43051;14,46303;0;1;0
-16,43064;14,46311;0;0;0
-16,43087;14,46322;0;1;0
-16,43099;14,46315;0;0;0
-16,43182;14,46355;0;0;0
-16,43164;14,46385;0;0;0
-16,43172;14,46398;0;1;0
-16,43172;14,46406;0;0;0
-16,43178;14,46418;1;0;0
-16,43194;14,46435;0;0;0
-16,43223;14,46438;0;0;0
-16,43225;14,46406;0;0;0
-16,43259;14,46395;0;0;1
-16,51502;14,46254;0;1;0
-16,51547;14,46269;0;0;0
-16,51557;14,4629;1;0;0
-16,51563;14,463;0;0;0
-16,51541;14,46309;0;0;1
-16,51544;14,46333;0;0;1
-16,51539;14,46342;0;0;1
-16,51532;14,46354;0;0;1
-16,51535;14,46332;0;0;1
-16,5153;14,46341;0;0;1
-16,51506;14,46338;0;0;1
-16,51497;14,46354;0;0;1
-16,51507;14,46317;0;0;0
-16,5148;14,46362;0;0;0
-16,51466;14,46312;1;0;0
-16,51473;14,46339;0;0;0
-16,5147;14,46265;0;0;0
-16,51459;14,46251;1;0;0
-16,51483;14,46144;0;0;0
-16,51477;14,46148;0;0;0
-16,51452;14,46209;0;0;0
-16,51495;14,46239;0;1;0
-16,5144;14,46218;0;0;0
-16,41892;14,46423;0;0;1
-16,41993;14,46456;0;1;0
-16,41943;14,46428;0;0;0
-16,41934;14,46394;0;0;0
-16,41922;14,46398;1;0;0
-16,48884;14,46295;1;0;0
-16,48916;14,46276;0;0;0
-16,48877;14,46263;0;0;1
-16,48878;14,46257;0;0;0
-16,48906;14,46297;0;0;0
-16,48912;14,46308;0;0;0
-16,48939;14,46333;0;0;1
-16,48939;14,46302;0;0;0
-16,48957;14,46254;0;0;1
-16,48956;14,46236;1;0;0
-16,48955;14,46291;0;0;0
-16,4896;14,46273;0;0;1
-16,48919;14,46299;0;0;0
-16,4896;14,46209;0;0;0
-16,48963;14,46202;0;0;0
-16,48922;14,4624;0;0;0
-16,48951;14,46367;1;0;0
-16,48987;14,46416;0;0;0
-16,4899;14,46472;0;0;0
-16,48991;14,46487;0;0;1
-16,4898;14,46524;0;0;1
-16,49041;14,46533;0;1;0
-16,49072;14,46534;0;0;0
-16,49104;14,46526;0;0;0
-16,49063;14,46517;0;1;0
-16,49059;14,46486;0;1;0
-16,4904;14,46461;0;0;0
-16,4907;14,46449;0;1;0
-16,49113;14,46448;0;0;0
-16,38729;14,46276;1;0;0
-16,38729;14,46262;1;0;0
-16,38704;14,46248;1;0;0
-16,38694;14,46267;1;0;0
-16,38679;14,46226;1;0;0
-16,38664;14,46232;1;0;0
-16,38655;14,46253;1;0;0
-16,38635;14,46266;1;0;0
-16,38641;14,46236;1;0;0
-16,38633;14,46241;1;0;0
-16,38625;14,46246;1;0;0
-16,38693;14,46188;0;0;0
-16,38706;14,46175;1;0;0
-16,38699;14,46167;0;0;0
-16,38685;14,46163;0;0;0
-16,38694;14,46145;0;0;0
-16,38725;14,46165;0;0;0
-16,38741;14,46175;0;0;0
-16,38737;14,46145;0;0;0
-16,38731;14,46121;1;0;0
-16,38754;14,46208;1;0;0
-16,38749;14,46221;1;0;0
-16,38726;14,46226;1;0;0
-16,38745;14,4639;1;0;0
-16,38752;14,46355;1;0;0
-16,38811;14,46338;1;0;0
-16,38801;14,46319;1;0;0
-16,38781;14,46333;0;0;1
-16,3879;14,46294;1;0;0
-16,38787;14,46279;1;0;0
-16,38775;14,46269;0;0;0
-16,38738;14,46305;0;0;0
-16,38754;14,46272;1;0;0
-16,38773;14,46257;1;0;0
-16,38764;14,46252;0;0;1
-16,38753;14,46249;1;0;0
-16,38792;14,4617;0;0;1
-16,3883;14,46183;0;0;0
-16,38794;14,46152;0;0;0
-16,38802;14,46235;0;0;0
-16,38876;14,46307;1;0;0
-16,38872;14,46295;1;0;0
-16,38864;14,46232;0;0;1
-16,38689;14,46305;0;0;0
-16,38644;14,46296;0;0;0
-16,38648;14,46312;0;0;0
-16,38643;14,46313;1;0;0
-16,38654;14,46325;1;0;0
-16,38647;14,46341;0;0;0
-16,38641;14,4636;0;0;0
-16,3865;14,46359;0;0;0
-16,38665;14,46351;0;0;0
-16,38679;14,46335;0;0;0
-16,38685;14,46341;1;0;0
-16,38706;14,4635;0;0;0
-16,38704;14,46358;0;0;0
-16,38715;14,46353;1;0;0
-16,38716;14,46366;1;0;0
-16,3871;14,46377;0;0;0
-16,3873;14,4635;1;0;0
-16,38693;14,46345;1;0;0
-16,38687;14,46333;1;0;0
-16,38733;14,46338;1;0;0
-16,52369;14,46185;1;0;0
-16,52404;14,46188;0;0;0
-16,5242;14,46189;0;0;1
-16,52419;14,4617;0;0;1
-16,52427;14,46171;0;0;0
-16,52429;14,46178;0;0;0
-16,52435;14,46205;0;0;0
-16,52388;14,46156;0;0;1
-16,52381;14,46147;0;0;1
-16,52407;14,46151;0;0;1
-16,52348;14,46131;1;0;0
-16,52328;14,4614;0;0;0
-16,52341;14,46153;0;0;1
-16,52476;14,46149;0;0;0
-16,52471;14,46229;1;0;0
-16,52472;14,46218;0;0;1
-16,52387;14,46281;0;0;0
-16,52499;14,46258;1;0;0
-16,52473;14,46263;0;0;0
-16,52437;14,46253;0;0;0
-16,52353;14,46163;0;0;0
-16,52414;14,4624;0;0;1
-16,52412;14,4626;0;0;1
-16,52435;14,46285;0;0;1
-16,5244;14,46287;0;0;0
-16,52443;14,4632;0;0;0
-16,52451;14,46319;1;0;0
-16,52467;14,46328;0;0;0
-16,52456;14,46343;1;0;0
-16,52464;14,46359;1;0;0
-16,52517;14,46365;0;0;1
-16,52503;14,46347;1;0;0
-16,52495;14,46306;1;0;0
-16,52455;14,46173;0;0;0
-16,52468;14,46326;0;0;0
-16,50858;14,46239;1;0;0
-16,50853;14,46247;0;1;0
-16,50794;14,46242;0;0;1
-16,50861;14,46265;0;1;0
-16,50853;14,46281;0;0;1
-16,50919;14,46233;0;0;1
-16,50914;14,46266;0;0;1
-16,50919;14,46273;0;0;1
-16,50943;14,4618;0;0;1
-16,50954;14,46201;0;1;0
-16,50939;14,46225;0;0;0
-16,50908;14,46246;0;0;1
-16,50805;14,46366;0;0;0
-16,50846;14,46321;0;1;0
-16,50854;14,4631;0;1;0
-16,50863;14,46339;0;1;0
-16,50852;14,46321;0;1;0
-16,50909;14,46323;0;0;0
-16,50889;14,46287;0;0;0
-16,50915;14,4621;0;1;0
-16,5092;14,462;0;0;0
-16,50933;14,46164;0;0;0
-16,50926;14,46153;1;0;0
-16,50927;14,46141;0;0;1
-16,50953;14,46136;0;0;0
-16,50979;14,4611;0;0;1
-16,50983;14,46117;0;0;0
-16,5098;14,46131;0;0;0
-16,50986;14,46139;0;0;0
-16,50978;14,46152;0;0;0
-16,50969;14,4615;0;1;0
-16,51148;14,45906;0;0;0
-16,51145;14,45905;0;0;0
-16,50908;14,46209;0;1;0
-16,50901;14,46204;0;1;0
-16,5091;14,46201;0;1;0
-16,50967;14,46109;0;0;1
-16,50925;14,46133;0;0;1
-16,45209;14,46677;0;0;0
-16,4637;14,45922;0;0;1
-16,46268;14,45852;1;0;0
-16,46254;14,45833;0;0;1
-16,46275;14,45824;0;0;0
-16,46301;14,45816;1;0;0
-16,46309;14,4586;0;0;1
-16,46325;14,45852;0;0;0
-16,46328;14,45845;1;0;0
-16,46342;14,4585;0;0;0
-16,4635;14,45853;0;0;1
-16,46364;14,45847;1;0;0
-16,46363;14,45863;0;0;0
-16,46377;14,45844;0;0;0
-16,46388;14,45852;0;0;0
-16,4643;14,45882;0;0;0
-16,4644;14,45879;0;0;0
-16,46447;14,45912;0;0;0
-16,46427;14,45936;1;0;0
-16,46413;14,45945;1;0;0
-16,46453;14,45944;0;0;0
-16,46469;14,45932;0;0;0
-16,46425;14,45884;0;0;0
-16,46388;14,46009;1;0;0
-16,46367;14,46029;1;0;0
-16,46365;14,45976;0;0;0
-16,46389;14,45976;0;0;0
-16,46424;14,45968;1;0;0
-16,46439;14,45958;0;0;0
-16,46417;14,45942;0;0;0
-16,46392;14,45947;0;0;0
-16,46367;14,45944;1;0;0
-16,4634;14,45961;0;0;0
-16,46476;14,45949;0;0;0
-16,465;14,45981;0;0;0
-16,46496;14,45968;0;0;0
-16,46527;14,45961;1;0;0
-16,46567;14,45928;0;0;0
-16,46571;14,45937;0;0;0
-16,46575;14,45908;0;0;0
-16,466;14,45871;0;0;0
-16,46607;14,45884;0;0;0
-16,46625;14,45902;0;0;1
-16,4662;14,45908;0;0;0
-16,46602;14,45906;0;0;0
-16,46598;14,45914;0;0;0
-16,44526;14,45742;0;0;0
-16,44547;14,45728;0;0;0
-16,44564;14,45716;1;0;0
-16,44569;14,45692;1;0;0
-16,4458;14,45679;0;0;0
-16,44558;14,45762;1;0;0
-16,44508;14,45788;0;0;1
-16,44501;14,45798;0;0;1
-16,44513;14,45805;1;0;0
-16,4453;14,4581;0;0;1
-16,44473;14,45824;0;0;0
-16,4448;14,45845;1;0;0
